date,vessel,start_time,destination,overtime,storage_type,end_time,total_tonnage,service,Price,invoice_value
2025-05-07,ATERPE ALAI,18:17:00.000000000,MNBU4561739,overtime 150%,Brine,18:32:00.000000000,5.8,Full OSS,58.125,337.125
2025-05-07,ATERPE ALAI,18:36:00.000000000,TLLU1173157,overtime 150%,Brine,18:50:00.000000000,5.57,Full OSS,58.125,323.75625
2025-05-07,IZURDIA,13:58:00.000000000,SUDU6188419,normal hours,Brine,16:19:00.000000000,27.21,Basic OSS,25.5,693.855
2025-05-07,IZURDIA,16:38:00.000000000,MNBU3302380,normal hours,Brine,16:54:00.000000000,6.43,Basic OSS,25.5,163.965
2025-05-07,IZURDIA,17:11:00.000000000,MNBU3302380,overtime 150%,Brine,18:51:00.000000000,12.17,Basic OSS,38.25,465.5025
2025-05-08,ACILA,10:01:00.000000000,SUDU8132975,normal hours,Brine,13:05:00.000000000,10.93,Full OSS,38.75,423.53749999999997
2025-05-08,ACILA,13:40:00.000000000,MNBU3595890,normal hours,Brine,16:47:00.000000000,14.03,Full OSS,38.75,543.6625
2025-05-08,ATERPE ALAI,09:20:00.000000000,MNBU4561739,normal hours,Brine,12:10:00.000000000,21.05,Full OSS,38.75,815.6875
2025-05-08,ATERPE ALAI,12:24:00.000000000,TLLU1173157,normal hours,Brine,15:47:00.000000000,9.29,Full OSS,38.75,359.98749999999995
2025-05-08,ATERPE ALAI,12:24:00.000000000,TLLU1173157,normal hours,Brine,15:47:00.000000000,9.29,Full OSS,38.75,359.98749999999995
2025-05-08,ATERPE ALAI,12:42:00.000000000,MNBU3111779,normal hours,Brine,16:55:00.000000000,19.88,Full OSS,38.75,770.3499999999999
2025-05-09,ACILA,08:41:00.000000000,MNBU3595890,normal hours,Brine,14:16:00.000000000,12.89,Full OSS,38.75,499.4875
2025-05-09,ACILA,15:31:00.000000000,MNBU3123039,normal hours,Brine,16:52:00.000000000,5.31,Full OSS,38.75,205.7625
2025-05-09,ALBACORA CUATRO,08:45:00.000000000,MNBU9106785,normal hours,Brine,10:18:00.000000000,27.45,Basic OSS,25.5,699.975
2025-05-09,ALBACORA CUATRO,10:31:00.000000000,MNBU4481802,normal hours,Brine,12:23:00.000000000,27.48,Basic OSS,25.5,700.74
2025-05-09,ALBACORA CUATRO,12:53:00.000000000,MNBU4275777,normal hours,Brine,14:20:00.000000000,27.39,Basic OSS,25.5,698.445
2025-05-09,ALBACORA CUATRO,14:35:00.000000000,MNBU3220337,normal hours,Brine,15:51:00.000000000,27.55,Basic OSS,25.5,702.525
2025-05-09,ALBACORA CUATRO,15:58:00.000000000,MNBU0408953,normal hours,Brine,16:53:00.000000000,15.14,Basic OSS,25.5,386.07
2025-05-09,ATERPE ALAI,09:09:00.000000000,MNBU3111779,normal hours,Brine,10:10:00.000000000,6.42,Full OSS,38.75,248.775
2025-05-10,ACILA,09:41:00.000000000,MNBU3123039,normal hours,Brine,16:59:00.000000000,15.05,Full OSS,38.75,583.1875
2025-05-10,ALBACORA CUATRO,08:28:00.000000000,MNBU0408953,normal hours,Brine,08:45:00.000000000,12.94,Basic OSS,25.5,329.96999999999997
2025-05-10,ALBACORA CUATRO,08:54:00.000000000,MNBU4568369,normal hours,Brine,09:39:00.000000000,27.95,Basic OSS,25.5,712.725
2025-05-10,ALBACORA CUATRO,09:46:00.000000000,MNBU0604679,normal hours,Brine,10:46:00.000000000,27.4,Basic OSS,25.5,698.6999999999999
2025-05-10,ALBACORA CUATRO,10:57:00.000000000,MNBU9051276,normal hours,Brine,11:38:00.000000000,27.58,Basic OSS,25.5,703.29
2025-05-10,ALBACORA CUATRO,11:43:00.000000000,MNBU0040434,normal hours,Brine,13:08:00.000000000,27.39,Basic OSS,25.5,698.445
2025-05-10,ALBACORA CUATRO,13:16:00.000000000,SUDU8026130,normal hours,Brine,14:44:00.000000000,27.15,Basic OSS,25.5,692.3249999999999
2025-05-10,ALBACORA CUATRO,14:51:00.000000000,SUDU8028528,normal hours,Brine,15:52:00.000000000,27.34,Basic OSS,25.5,697.17
2025-05-10,ALBACORA CUATRO,15:59:00.000000000,SUDU6074313,normal hours,Brine,16:54:00.000000000,26.63,Basic OSS,25.5,679.0649999999999
2025-05-11,ACILA,09:53:00.000000000,MNBU3123039,overtime 150%,Brine,12:24:00.000000000,6.61,Full OSS,58.125,384.20625
2025-05-11,ACILA,13:37:00.000000000,SUDU8019803,overtime 150%,Brine,15:59:00.000000000,6.18,Full OSS,58.125,359.2125
2025-05-11,ALBACORA CUATRO,08:32:00.000000000,MNBU0132063,overtime 150%,Brine,09:43:00.000000000,27.93,Basic OSS,38.25,1068.3225
2025-05-11,ALBACORA CUATRO,09:48:00.000000000,MNBU4201136,overtime 150%,Brine,11:13:00.000000000,27.53,Basic OSS,38.25,1053.0225
2025-05-11,ALBACORA CUATRO,11:17:00.000000000,SUDU6171210,overtime 150%,Brine,12:35:00.000000000,27.38,Basic OSS,38.25,1047.2849999999999
2025-05-11,ALBACORA CUATRO,12:44:00.000000000,MNBU0181073,overtime 150%,Brine,13:46:00.000000000,27.49,Basic OSS,38.25,1051.4924999999998
2025-05-11,ALBACORA CUATRO,13:55:00.000000000,MNBU3490693,overtime 150%,Brine,15:18:00.000000000,27.48,Basic OSS,38.25,1051.1100000000001
2025-05-11,ALBACORA CUATRO,15:23:00.000000000,SUDU8010684,overtime 150%,Brine,15:51:00.000000000,13.67,Basic OSS,38.25,522.8774999999999
2025-05-12,ACILA,09:16:00.000000000,SUDU8019803,normal hours,Brine,15:47:00.000000000,20.74,Full OSS,38.75,803.675
2025-05-12,ACILA,16:48:00.000000000,MNBU3495329,normal hours,Brine,16:48:00.000000000,1.91,Full OSS,38.75,74.0125
2025-05-12,ALBACORA CUATRO,08:17:00.000000000,SUDU8010684,normal hours,Brine,08:51:00.000000000,13.85,Basic OSS,25.5,353.175
2025-05-12,ALBACORA CUATRO,08:56:00.000000000,MNBU3388362,normal hours,Brine,10:32:00.000000000,27.44,Basic OSS,25.5,699.72
2025-05-12,ALBACORA CUATRO,10:37:00.000000000,MNBU4455716,normal hours,Brine,12:19:00.000000000,27.59,Basic OSS,25.5,703.545
2025-05-12,ALBACORA CUATRO,12:48:00.000000000,MWCU5277478,normal hours,Brine,14:33:00.000000000,27.44,Basic OSS,25.5,699.72
2025-05-12,ALBACORA CUATRO,14:43:00.000000000,MNBU0476583,normal hours,Brine,16:41:00.000000000,27.25,Basic OSS,25.5,694.875
2025-05-12,ALBACORA CUATRO,16:52:00.000000000,MNBU3755832,normal hours,Brine,16:52:00.000000000,0.65,Basic OSS,25.5,16.575
2025-05-12,ATERPE ALAI,09:08:00.000000000,TLLU1173157,normal hours,Brine,10:01:00.000000000,5.97,Full OSS,38.75,231.33749999999998
2025-05-12,ATERPE ALAI,11:00:00.000000000,MNBU0514359,normal hours,Brine,15:21:00.000000000,26.72,Full OSS,38.75,1035.3999999999999
2025-05-12,ATERPE ALAI,15:57:00.000000000,MRFU0029843,normal hours,Brine,16:50:00.000000000,2.68,Full OSS,38.75,103.85000000000001
2025-05-12,ATERPE ALAI,17:15:00.000000000,MRFU0029843,overtime 150%,Brine,18:04:00.000000000,1.17,Full OSS,58.125,68.00625
2025-05-12,DONIENE,10:56:00.000000000,MNBU3630141,normal hours,Brine,16:25:00.000000000,8.64,Basic OSS,25.5,220.32000000000002
2025-05-12,DONIENE,17:15:00.000000000,MNBU3630141,overtime 150%,Brine,17:45:00.000000000,3.65,Basic OSS,38.25,139.61249999999998
2025-05-13,ACILA,09:13:00.000000000,MNBU3495329,normal hours,Brine,15:46:00.000000000,12.91,Full OSS,38.75,500.2625
2025-05-13,ACILA,17:46:00.000000000,MNBU3495329,overtime 150%,Brine,20:06:00.000000000,3.59,Full OSS,58.125,208.66875
2025-05-13,ALBACORA CUATRO,08:50:00.000000000,MNBU3755832,normal hours,Brine,11:21:00.000000000,27.1,Basic OSS,25.5,691.0500000000001
2025-05-13,ALBACORA CUATRO,11:30:00.000000000,SUDU8202250,normal hours,Brine,14:59:00.000000000,27.6,Basic OSS,25.5,703.8000000000001
2025-05-13,ALBACORA CUATRO,15:43:00.000000000,MMAU1164636,normal hours,Brine,16:39:00.000000000,7.31,Basic OSS,25.5,186.405
2025-05-13,DONIENE,08:33:00.000000000,MNBU3666566,normal hours,Brine,11:36:00.000000000,27.66,Basic OSS,25.5,705.33
2025-05-13,DONIENE,08:59:00.000000000,MNBU3630141,normal hours,Brine,12:47:00.000000000,14.76,Basic OSS,25.5,376.38
2025-05-13,DONIENE,09:14:00.000000000,MMAU1004670,normal hours,Brine,10:55:00.000000000,27.8,Basic OSS,25.5,708.9
2025-05-13,DONIENE,11:15:00.000000000,MMAU1029209,normal hours,Brine,12:53:00.000000000,27.83,Basic OSS,25.5,709.665
2025-05-13,DONIENE,11:52:00.000000000,SUDU8041577,normal hours,Brine,14:55:00.000000000,27.69,Basic OSS,25.5,706.095
2025-05-13,DONIENE,13:44:00.000000000,MNBU3758404,normal hours,Brine,16:43:00.000000000,27.7,Basic OSS,25.5,706.35
2025-05-13,DONIENE,14:57:00.000000000,MNBU3227075,normal hours,Brine,16:10:00.000000000,27.67,Basic OSS,25.5,705.585
2025-05-13,DONIENE,15:27:00.000000000,MNBU0209870,normal hours,Brine,16:47:00.000000000,15.38,Basic OSS,25.5,392.19
2025-05-13,DONIENE,17:30:00.000000000,MNBU0209870,overtime 150%,Brine,18:10:00.000000000,14.07,Basic OSS,38.25,538.1775
2025-05-13,DONIENE,18:16:00.000000000,MNBU4171509,overtime 150%,Brine,21:37:00.000000000,20.81,Basic OSS,38.25,795.9825
2025-05-13,TXORI BERRI,09:39:00.000000000,SUDU6040967,normal hours,Brine,16:28:00.000000000,27.09,Basic OSS,25.5,690.795
2025-05-13,TXORI BERRI,12:05:00.000000000,MNBU3027415,normal hours,Brine,16:34:00.000000000,7.65,Basic OSS,25.5,195.07500000000002
2025-05-13,TXORI BERRI,16:59:00.000000000,MNBU3760989,normal hours,Brine,16:59:00.000000000,1.41,Basic OSS,25.5,35.955
2025-05-14,ADAMAS,14:19:00.000000000,MNBU4505859,normal hours,Brine,16:08:00.000000000,26.39,Full OSS,38.75,1022.6125000000001
2025-05-14,ADAMAS,14:30:00.000000000,MNBU3727419,normal hours,Brine,16:45:00.000000000,25.36,Full OSS,38.75,982.6999999999999
2025-05-14,ADAMAS,15:42:00.000000000,MNBU4147544,normal hours,Brine,16:58:00.000000000,7.06,Full OSS,38.75,273.575
2025-05-14,ADAMAS,16:24:00.000000000,MNBU3863591,normal hours,Brine,16:52:00.000000000,5.55,Full OSS,38.75,215.0625
2025-05-14,ALAKRANA,09:30:00.000000000,MNBU4460841,normal hours,Brine,11:21:00.000000000,27.04,Full OSS,38.75,1047.8
2025-05-14,ALAKRANA,12:23:00.000000000,MNBU3918987,normal hours,Brine,14:09:00.000000000,26.79,Full OSS,38.75,1038.1125
2025-05-14,ALAKRANA,14:53:00.000000000,MNBU0187786,normal hours,Brine,16:48:00.000000000,20.8,Full OSS,38.75,806.0
2025-05-14,ALAKRANA,17:46:00.000000000,MSFU0002504,overtime 150%,Dry,19:48:00.000000000,24.81,Full OSS,80.625,2000.3062499999999
2025-05-14,ALAKRANA,20:00:00.000000000,MSFU0004831,overtime 150%,Dry,21:05:00.000000000,14.13,Full OSS,80.625,1139.23125
2025-05-14,TXORI BERRI,09:17:00.000000000,MNBU3760989,normal hours,Brine,16:51:00.000000000,15.08,Basic OSS,25.5,384.54
2025-05-14,TXORI BERRI,09:26:00.000000000,MNBU3027415,normal hours,Brine,16:46:00.000000000,17.49,Basic OSS,25.5,445.99499999999995
2025-05-15,ADAMAS,08:22:00.000000000,MNBU3863591,normal hours,Brine,10:22:00.000000000,21.29,Full OSS,38.75,824.9875
2025-05-15,ADAMAS,08:27:00.000000000,MNBU3727419,normal hours,Brine,08:27:00.000000000,1.03,Full OSS,38.75,39.9125
2025-05-15,ADAMAS,08:55:00.000000000,MNBU4237186,normal hours,Brine,11:40:00.000000000,26.41,Full OSS,38.75,1023.3875
2025-05-15,ADAMAS,09:04:00.000000000,MNBU3746825,normal hours,Brine,16:40:00.000000000,26.56,Full OSS,38.75,1029.2
2025-05-15,ADAMAS,09:06:00.000000000,MNBU4147544,normal hours,Brine,15:30:00.000000000,19.26,Full OSS,38.75,746.325
2025-05-15,ADAMAS,10:44:00.000000000,MNBU0378798,normal hours,Brine,12:57:00.000000000,26.67,Full OSS,38.75,1033.4625
2025-05-15,ADAMAS,11:52:00.000000000,MNBU0221520,normal hours,Brine,16:45:00.000000000,26.54,Full OSS,38.75,1028.425
2025-05-15,ADAMAS,13:22:00.000000000,MNBU4489064,normal hours,Brine,16:58:00.000000000,22.4,Full OSS,38.75,868.0
2025-05-15,ADAMAS,15:43:00.000000000,MNBU0177366,normal hours,Brine,16:45:00.000000000,8.24,Full OSS,38.75,319.3
2025-05-15,ADAMAS,16:49:00.000000000,MNBU3584940,normal hours,Brine,16:49:00.000000000,0.66,Full OSS,38.75,25.575000000000003
2025-05-15,ALAKRANA,08:49:00.000000000,MNBU0187786,normal hours,Brine,08:58:00.000000000,5.96,Full OSS,38.75,230.95
2025-05-15,ALBACORA CUATRO,08:42:00.000000000,MMAU1164636,normal hours,Brine,11:56:00.000000000,20.16,Basic OSS,25.5,514.08
2025-05-15,ALBACORA CUATRO,12:25:00.000000000,MNBU3263283,normal hours,Brine,15:54:00.000000000,27.64,Basic OSS,25.5,704.82
2025-05-15,ALBACORA CUATRO,16:10:00.000000000,MMAU1099340,normal hours,Brine,16:40:00.000000000,7.07,Basic OSS,25.5,180.285
2025-05-15,ALBACORA CUATRO,17:32:00.000000000,MMAU1099340,overtime 150%,Brine,18:18:00.000000000,5.13,Basic OSS,38.25,196.2225
2025-05-15,TXORI BERRI,08:51:00.000000000,MNBU3027415,normal hours,Brine,08:51:00.000000000,1.81,Basic OSS,25.5,46.155
2025-05-15,TXORI BERRI,08:52:00.000000000,MNBU3760989,normal hours,Brine,09:37:00.000000000,10.64,Basic OSS,25.5,271.32
2025-05-15,TXORI BERRI,09:52:00.000000000,SUDU6185425,normal hours,Brine,12:11:00.000000000,27.08,Basic OSS,25.5,690.54
2025-05-15,TXORI BERRI,12:44:00.000000000,MNBU4399063,normal hours,Brine,16:38:00.000000000,14.76,Basic OSS,25.5,376.38
2025-05-15,TXORI BERRI,17:01:00.000000000,MNBU4399063,overtime 150%,Brine,17:51:00.000000000,12.4,Basic OSS,38.25,474.3
2025-05-16,ADAMAS,08:25:00.000000000,MNBU3528802,normal hours,Brine,11:04:00.000000000,26.71,Full OSS,38.75,1035.0125
2025-05-16,ADAMAS,08:40:00.000000000,MNBU3584940,normal hours,Brine,10:38:00.000000000,25.63,Full OSS,38.75,993.1624999999999
2025-05-16,ADAMAS,09:10:00.000000000,MNBU4489064,normal hours,Brine,10:08:00.000000000,4.55,Full OSS,38.75,176.3125
2025-05-16,ADAMAS,10:45:00.000000000,MNBU4562289,normal hours,Brine,14:56:00.000000000,26.5,Full OSS,38.75,1026.875
2025-05-16,ADAMAS,11:00:00.000000000,MNBU3369613,normal hours,Brine,13:50:00.000000000,26.42,Full OSS,38.75,1023.7750000000001
2025-05-16,ADAMAS,11:23:00.000000000,MNBU3309321,normal hours,Brine,13:59:00.000000000,26.57,Full OSS,38.75,1029.5875
2025-05-16,ADAMAS,14:06:00.000000000,MNBU0390263,normal hours,Brine,15:54:00.000000000,16.87,Full OSS,38.75,653.7125000000001
2025-05-16,ADAMAS,14:33:00.000000000,MNBU9044359,normal hours,Brine,15:58:00.000000000,17.8,Full OSS,38.75,689.75
2025-05-16,ADAMAS,15:41:00.000000000,MNBU3487494,normal hours,Brine,15:42:00.000000000,4.32,Full OSS,38.75,167.4
2025-05-16,ADAMAS,15:47:00.000000000,MNBU0177366,normal hours,Brine,15:47:00.000000000,18.29,Full OSS,38.75,708.7375
2025-05-16,ADAMAS,15:49:00.000000000,MNBU3698687,normal hours,Brine,15:49:00.000000000,26.5,Full OSS,38.75,1026.875
2025-05-16,ADAMAS,16:03:00.000000000,MNBU9107375,normal hours,Brine,16:03:00.000000000,9.54,Full OSS,38.75,369.67499999999995
2025-05-16,ALAKRANA,10:25:00.000000000,MWCU5292050,normal hours,Brine,15:20:00.000000000,27.51,Full OSS,38.75,1066.0125
2025-05-17,ADAMAS,08:00:00.000000000,MNBU9044359,normal hours,Brine,08:00:00.000000000,8.81,Full OSS,38.75,341.38750000000005
2025-05-17,ADAMAS,08:25:00.000000000,MNBU0390263,normal hours,Brine,08:25:00.000000000,9.72,Full OSS,38.75,376.65000000000003
2025-05-17,ADAMAS,09:05:00.000000000,MNBU3487494,normal hours,Brine,13:30:00.000000000,22.11,Full OSS,38.75,856.7624999999999
2025-05-17,ADAMAS,10:25:00.000000000,MNBU0644603,normal hours,Brine,10:25:00.000000000,26.4,Full OSS,38.75,1023.0
2025-05-17,ADAMAS,12:07:00.000000000,MNBU9107375,normal hours,Brine,12:07:00.000000000,17.01,Full OSS,38.75,659.1375
2025-05-17,ADAMAS,13:04:00.000000000,MNBU0193990,normal hours,Brine,13:04:00.000000000,26.41,Full OSS,38.75,1023.3875
2025-05-17,ADAMAS,13:05:00.000000000,MNBU3657029,normal hours,Brine,13:05:00.000000000,26.72,Full OSS,38.75,1035.3999999999999
2025-05-17,ADAMAS,14:06:00.000000000,MNBU9010174,normal hours,Brine,16:46:00.000000000,24.76,Full OSS,38.75,959.45
2025-05-17,ADAMAS,14:35:00.000000000,MNBU3327201,normal hours,Brine,14:35:00.000000000,17.73,Full OSS,38.75,687.0375
2025-05-17,ADAMAS,15:27:00.000000000,MNBU4325076,normal hours,Brine,15:27:00.000000000,26.08,Full OSS,38.75,1010.5999999999999
2025-05-17,ADAMAS,16:23:00.000000000,MNBU3645861,normal hours,Brine,16:23:00.000000000,8.92,Full OSS,38.75,345.65
2025-05-17,ALAKRANA,09:31:00.000000000,MNBU3299563,normal hours,Brine,13:21:00.000000000,26.58,Full OSS,38.75,1029.975
2025-05-17,ALAKRANA,11:56:00.000000000,MNBU0107414,normal hours,Brine,12:05:00.000000000,27.01,Full OSS,38.75,1046.6375
2025-05-17,ALAKRANA,15:18:00.000000000,MNBU0204121,normal hours,Brine,16:59:00.000000000,22.61,Full OSS,38.75,876.1374999999999
2025-05-18,ADAMAS,08:20:00.000000000,MNBU3645861,overtime 150%,Brine,09:01:00.000000000,17.55,Full OSS,58.125,1020.09375
2025-05-18,ADAMAS,09:08:00.000000000,MNBU9010174,overtime 150%,Brine,09:13:00.000000000,1.73,Full OSS,58.125,100.55625
2025-05-18,ADAMAS,09:12:00.000000000,MMAU1293084,overtime 150%,Brine,11:12:00.000000000,26.45,Full OSS,58.125,1537.40625
2025-05-18,ADAMAS,09:25:00.000000000,MNBU3327201,overtime 150%,Brine,12:15:00.000000000,9.48,Full OSS,58.125,551.025
2025-05-18,ADAMAS,10:14:00.000000000,MNBU3040417,overtime 150%,Brine,15:28:00.000000000,26.47,Full OSS,58.125,1538.56875
2025-05-18,ADAMAS,11:31:00.000000000,MNBU3959034,overtime 150%,Brine,13:58:00.000000000,26.41,Full OSS,58.125,1535.08125
2025-05-18,ADAMAS,15:37:00.000000000,SUDU6248293,overtime 150%,Brine,15:52:00.000000000,6.81,Full OSS,58.125,395.83124999999995
2025-05-19,ADAMAS,08:39:00.000000000,SUDU6248293,normal hours,Brine,12:53:00.000000000,14.19,Full OSS,38.75,549.8625
2025-05-19,ELAI ALAI,09:10:00.000000000,MWCU5322751,normal hours,Brine,13:06:00.000000000,26.99,Full OSS,38.75,1045.8625
2025-05-19,ELAI ALAI,13:59:00.000000000,TLLU1165790,normal hours,Brine,16:47:00.000000000,20.34,Full OSS,38.75,788.175
2025-05-20,ELAI ALAI,09:54:00.000000000,TLLU1165790,normal hours,Brine,10:27:00.000000000,6.13,Full OSS,38.75,237.5375
2025-05-20,ELAI ALAI,11:02:00.000000000,MNBU4343871,normal hours,Brine,16:41:00.000000000,21.55,Full OSS,38.75,835.0625
2025-05-20,ELAI ALAI,12:28:00.000000000,MNBU0204121,normal hours,Brine,14:05:00.000000000,5.32,Full OSS,38.75,206.15
2025-05-20,ELAI ALAI,13:25:00.000000000,MRFU0029843,normal hours,Brine,16:50:00.000000000,23.3,Full OSS,38.75,902.875
2025-05-21,ELAI ALAI,08:26:00.000000000,MNBU9057757,normal hours,Brine,11:41:00.000000000,26.95,Full OSS,38.75,1044.3125
2025-05-21,ELAI ALAI,09:02:00.000000000,MNBU4343871,normal hours,Brine,09:06:00.000000000,3.31,Full OSS,38.75,128.2625
2025-05-21,ELAI ALAI,09:11:00.000000000,MNBU4564770,normal hours,Brine,11:32:00.000000000,27.04,Full OSS,38.75,1047.8
2025-05-21,ELAI ALAI,12:20:00.000000000,SUDU8006982,normal hours,Brine,16:36:00.000000000,27.14,Full OSS,38.75,1051.675
2025-05-21,ELAI ALAI,15:54:00.000000000,MNBU4495684,normal hours,Brine,16:52:00.000000000,24.01,Full OSS,38.75,930.3875
2025-05-21,ELAI ALAI,16:44:00.000000000,TTNU8757730,normal hours,Brine,16:47:00.000000000,4.02,Full OSS,38.75,155.77499999999998
2025-05-22,DONIENE,10:14:00.000000000,MNBU4040685,normal hours,Brine,14:10:00.000000000,27.2,Basic OSS,25.5,693.6
2025-05-22,DONIENE,14:14:00.000000000,MNBU4298469,normal hours,Brine,16:37:00.000000000,9.03,Basic OSS,25.5,230.265
2025-05-22,ELAI ALAI,08:34:00.000000000,MNBU3901393,normal hours,Brine,10:22:00.000000000,26.98,Full OSS,38.75,1045.475
2025-05-22,ELAI ALAI,08:43:00.000000000,TTNU8757730,normal hours,Brine,10:32:00.000000000,22.9,Full OSS,38.75,887.375
2025-05-22,ELAI ALAI,09:29:00.000000000,SUDU6179295,normal hours,Brine,16:53:00.000000000,17.71,Full OSS,38.75,686.2625
2025-05-22,ELAI ALAI,10:38:00.000000000,MMAU1261554,normal hours,Brine,13:11:00.000000000,27.16,Full OSS,38.75,1052.45
2025-05-22,ELAI ALAI,10:53:00.000000000,MNBU3573503,normal hours,Brine,12:48:00.000000000,26.89,Full OSS,38.75,1041.9875
2025-05-22,ELAI ALAI,13:10:00.000000000,MNBU4377059,normal hours,Brine,14:44:00.000000000,26.91,Full OSS,38.75,1042.7625
2025-05-22,ELAI ALAI,13:19:00.000000000,MNBU4564595,normal hours,Brine,16:56:00.000000000,26.78,Full OSS,38.75,1037.7250000000001
2025-05-22,ELAI ALAI,15:13:00.000000000,MNBU4011100,normal hours,Brine,16:47:00.000000000,18.63,Full OSS,38.75,721.9124999999999
2025-05-22,ELAI ALAI,16:29:00.000000000,MNBU3374712,normal hours,Brine,16:47:00.000000000,5.54,Full OSS,38.75,214.675
2025-05-23,DONIENE,10:02:00.000000000,MNBU4298469,normal hours,Brine,14:06:00.000000000,18.35,Basic OSS,25.5,467.925
2025-05-23,DONIENE,14:57:00.000000000,MMAU1166156,normal hours,Brine,16:59:00.000000000,1.66,Basic OSS,25.5,42.33
2025-05-23,ELAI ALAI,08:34:00.000000000,MNBU4495684,normal hours,Brine,08:37:00.000000000,2.94,Full OSS,38.75,113.925
2025-05-23,ELAI ALAI,08:41:00.000000000,MNBU4011100,normal hours,Brine,09:16:00.000000000,6.8,Full OSS,38.75,263.5
2025-05-23,ELAI ALAI,08:44:00.000000000,MNBU4506310,normal hours,Brine,11:28:00.000000000,26.9,Full OSS,38.75,1042.375
2025-05-23,ELAI ALAI,09:10:00.000000000,MNBU3374712,normal hours,Brine,10:54:00.000000000,9.14,Full OSS,38.75,354.175
2025-05-23,ELAI ALAI,09:30:00.000000000,MNBU4006361,normal hours,Brine,15:57:00.000000000,26.99,Full OSS,38.75,1045.8625
2025-05-23,ELAI ALAI,11:35:00.000000000,MNBU4460564,normal hours,Brine,12:15:00.000000000,27.01,Full OSS,38.75,1046.6375
2025-05-23,ELAI ALAI,12:37:00.000000000,MNBU3300387,normal hours,Brine,13:31:00.000000000,27.11,Full OSS,38.75,1050.5125
2025-05-23,ELAI ALAI,13:53:00.000000000,MNBU3363050,normal hours,Brine,14:49:00.000000000,27.13,Full OSS,38.75,1051.2875
2025-05-23,ELAI ALAI,15:08:00.000000000,MNBU4561934,normal hours,Brine,16:47:00.000000000,27.02,Full OSS,38.75,1047.025
2025-05-23,ELAI ALAI,16:15:00.000000000,MNBU3810945,normal hours,Brine,16:31:00.000000000,1.1,Full OSS,38.75,42.625
2025-05-24,DONIENE,12:46:00.000000000,MMAU1166156,normal hours,Brine,16:53:00.000000000,15.78,Basic OSS,25.5,402.39
2025-05-24,ELAI ALAI,08:33:00.000000000,MNBU3810945,normal hours,Brine,11:08:00.000000000,26.2,Full OSS,38.75,1015.25
2025-05-24,ELAI ALAI,09:03:00.000000000,MNBU4088312,normal hours,Brine,14:16:00.000000000,26.02,Full OSS,38.75,1008.275
2025-05-24,ELAI ALAI,10:44:00.000000000,MNBU4220162,normal hours,Brine,14:18:00.000000000,17.07,Full OSS,38.75,661.4625
2025-05-24,ELAI ALAI,11:39:00.000000000,SUDU6179295,normal hours,Brine,11:57:00.000000000,5.43,Full OSS,38.75,210.4125
2025-05-24,ELAI ALAI,12:05:00.000000000,MNBU3734418,normal hours,Brine,14:31:00.000000000,14.37,Full OSS,38.75,556.8375
2025-05-25,DONIENE,08:35:00.000000000,MNBU0309879,overtime 150%,Brine,12:34:00.000000000,27.57,Basic OSS,38.25,1054.5525
2025-05-25,DONIENE,08:44:00.000000000,MNBU3901773,overtime 150%,Brine,13:01:00.000000000,27.42,Basic OSS,38.25,1048.815
2025-05-25,DONIENE,09:19:00.000000000,MMAU1166156,overtime 150%,Brine,09:36:00.000000000,10.05,Basic OSS,38.25,384.4125
2025-05-25,DONIENE,10:03:00.000000000,MMAU1098724,overtime 150%,Brine,13:11:00.000000000,26.97,Basic OSS,38.25,1031.6025
2025-05-25,DONIENE,13:07:00.000000000,MNBU3082916,overtime 150%,Brine,15:17:00.000000000,13.51,Basic OSS,38.25,516.7574999999999
2025-05-25,DONIENE,13:35:00.000000000,SUDU8024965,overtime 150%,Brine,15:55:00.000000000,26.34,Basic OSS,38.25,1007.505
2025-05-25,DONIENE,13:50:00.000000000,MNBU0616324,overtime 150%,Brine,15:38:00.000000000,27.49,Basic OSS,38.25,1051.4924999999998
2025-05-26,DONIENE,08:19:00.000000000,MNBU3082916,normal hours,Brine,08:45:00.000000000,13.96,Basic OSS,25.5,355.98
2025-05-26,DONIENE,08:49:00.000000000,MNBU3015570,normal hours,Brine,13:04:00.000000000,27.73,Basic OSS,25.5,707.115
2025-05-26,DONIENE,08:59:00.000000000,MNBU0474256,normal hours,Brine,10:49:00.000000000,26.9,Basic OSS,25.5,685.9499999999999
2025-05-26,DONIENE,09:23:00.000000000,MNBU3189674,normal hours,Brine,11:46:00.000000000,27.14,Basic OSS,25.5,692.07
2025-05-26,DONIENE,12:19:00.000000000,MNBU3509931,normal hours,Brine,16:49:00.000000000,19.41,Basic OSS,25.5,494.955
2025-05-26,DONIENE,13:40:00.000000000,MNBU3604749,normal hours,Brine,16:57:00.000000000,27.6,Basic OSS,25.5,703.8000000000001
2025-05-26,IZURDIA,08:22:00.000000000,MNBU9170892,normal hours,Brine,09:04:00.000000000,27.52,Basic OSS,25.5,701.76
2025-05-26,IZURDIA,09:08:00.000000000,SUDU6257058,normal hours,Brine,10:30:00.000000000,27.47,Basic OSS,25.5,700.485
2025-05-26,IZURDIA,10:23:00.000000000,MNBU0548554,normal hours,Brine,16:52:00.000000000,19.06,Basic OSS,25.5,486.03
2025-05-26,IZURDIA,10:39:00.000000000,MNBU0645180,normal hours,Brine,11:07:00.000000000,27.23,Basic OSS,25.5,694.365
