date,container_number,invoice_to,service_remarks,price
13/06/2024,MMAU1140700,MAERSKLINE,Clean,30
13/06/2024,MNBU0564940,INVALID,Clean - Needed 2nd Wash,0
13/06/2024,MNBU3894231,MAERSKLINE,Clean,30
13/06/2024,MNBU4144993,MAERSKLINE,Clean,30
13/06/2024,MNBU4392304,MAERSKLINE,Clean - Needed 2nd Wash,30
13/06/2024,MWCU5308115,MAERSKLINE,Clean,30
13/06/2024,SUDU6103290,MAERSKLINE,Clean,30
14/06/2024,MNBU3467918,MAERSKLINE,Clean,30
14/06/2024,MNBU3873347,MAERSKLINE,Clean,30
14/06/2024,MNBU3886792,MAERSKLINE,Clean,30
14/06/2024,MNBU4270482,MAERSKLINE,Clean,30
15/06/2024,MMAU1145889,MAERSKLINE,Clean,30
15/06/2024,MMAU1222347,MAERSKLINE,Clean,30
15/06/2024,MNBU0016124,MAERSKLINE,Clean,30
15/06/2024,MNBU0062074,MAERSKLINE,Clean,30
15/06/2024,MNBU0236598,MAERSKLINE,Clean,30
15/06/2024,MNBU0245326,MAERSKLINE,Clean,30
15/06/2024,MNBU3018007,MAERSKLINE,Clean,30
15/06/2024,MNBU3041178,MAERSKLINE,Clean,30
15/06/2024,MNBU3061596,INVALID,Clean,0
15/06/2024,MNBU3251934,MAERSKLINE,Clean,30
15/06/2024,MNBU3306934,MAERSKLINE,Clean,30
15/06/2024,MNBU3428418,MAERSKLINE,Clean,30
15/06/2024,MNBU3607877,MAERSKLINE,Clean,30
15/06/2024,MNBU3652900,MAERSKLINE,Clean,30
15/06/2024,MNBU3761558,MAERSKLINE,Clean,30
15/06/2024,MNBU4062133,MAERSKLINE,Clean,30
15/06/2024,MNBU4098671,MAERSKLINE,Clean,30
15/06/2024,MNBU4112358,MAERSKLINE,Clean,30
15/06/2024,MNBU4200865,INVALID,Clean,0
15/06/2024,MNBU4237524,MAERSKLINE,Clean,30
15/06/2024,SUDU8140517,MAERSKLINE,Clean,30
16/06/2024,MMAU1229486,MAERSKLINE,Clean,30
16/06/2024,MNBU0074970,MAERSKLINE,Clean,30
16/06/2024,MNBU0171970,MAERSKLINE,Clean,30
16/06/2024,MNBU0515442,MAERSKLINE,Clean,30
16/06/2024,MNBU0638093,MAERSKLINE,Clean,30
16/06/2024,MNBU3068733,MAERSKLINE,Clean,30
16/06/2024,MNBU3168413,MAERSKLINE,Clean,30
16/06/2024,MNBU3247810,MAERSKLINE,Clean,30
16/06/2024,MNBU3366070,MAERSKLINE,Clean,30
16/06/2024,MNBU3614372,MAERSKLINE,Clean,30
16/06/2024,SUDU8038423,MAERSKLINE,Clean,30
17/06/2024,CNIU2232745,MAERSKLINE,Clean,30
17/06/2024,MCAU6042707,MAERSKLINE,Clean,30
17/06/2024,MMAU1257641,MAERSKLINE,Clean,30
17/06/2024,MMAU1280683,MAERSKLINE,Clean,30
17/06/2024,MNBU0037805,MAERSKLINE,Clean,30
17/06/2024,MNBU0071712,MAERSKLINE,Clean,30
17/06/2024,MNBU0117855,MAERSKLINE,Clean,30
17/06/2024,MNBU0140979,MAERSKLINE,Clean,30
17/06/2024,MNBU0335902,MAERSKLINE,Clean,30
17/06/2024,MNBU0349104,MAERSKLINE,Clean,30
17/06/2024,MNBU0445290,MAERSKLINE,Clean,30
17/06/2024,MNBU3036084,MAERSKLINE,Clean,30
17/06/2024,MNBU3050729,MAERSKLINE,Clean,30
17/06/2024,MNBU3246650,MAERSKLINE,Clean,30
17/06/2024,MNBU3306934,INVALID,Clean / had to rewash was still dirty,0
17/06/2024,MNBU3546299,MAERSKLINE,Clean,30
17/06/2024,MNBU3565278,MAERSKLINE,Clean,30
17/06/2024,MNBU3581638,MAERSKLINE,Clean,30
17/06/2024,MNBU3858888,MAERSKLINE,Clean,30
17/06/2024,MNBU3871658,MAERSKLINE,Clean,30
17/06/2024,MNBU3970239,MAERSKLINE,Clean,30
17/06/2024,MNBU4032720,MAERSKLINE,Clean,30
17/06/2024,MNBU4033897,MAERSKLINE,Clean,30
17/06/2024,MNBU4081344,MAERSKLINE,Clean,30
17/06/2024,MNBU4238006,MAERSKLINE,Clean,30
17/06/2024,MNBU4256993,MAERSKLINE,Clean,30
17/06/2024,MNBU4271088,MAERSKLINE,Clean,30
17/06/2024,MNBU9004947,MAERSKLINE,Clean,30
17/06/2024,MNBU9082908,MAERSKLINE,Clean,30
17/06/2024,MNBU9090879,MAERSKLINE,Clean,30
17/06/2024,SUDU6256998,MAERSKLINE,Clean,30
17/06/2024,SUDU8075010,MAERSKLINE,Clean,30
17/06/2024,SUDU8082920,MAERSKLINE,Clean,30
17/06/2024,SUDU8171272,MAERSKLINE,Clean,30
19/06/2024,MNBU3154256,MAERSKLINE,Clean,30
19/06/2024,MNBU3320280,MAERSKLINE,Clean,30
19/06/2024,MNBU3351168,MAERSKLINE,Clean,30
19/06/2024,MSFU0007445,MAERSKLINE,Clean,30
20/06/2024,MNBU0524043,MAERSKLINE,Clean,30
20/06/2024,MNBU0584567,MAERSKLINE,Clean,30
20/06/2024,MNBU3103412,MAERSKLINE,Clean,30
20/06/2024,MNBU3282637,MAERSKLINE,Clean,30
20/06/2024,MNBU3588782,MAERSKLINE,Clean,30
20/06/2024,MNBU3713400,MAERSKLINE,Clean,30
20/06/2024,MNBU4053255,MAERSKLINE,Clean,30
20/06/2024,MNBU9013189,MAERSKLINE,Clean,30
20/06/2024,SUDU8237261,MAERSKLINE,Clean,30
21/06/2024,AMCU9326834,CMA CGM,Clean,30
21/06/2024,AMCU9390089,CMA CGM,Clean,30
21/06/2024,BMOU9652742,CMA CGM,Clean,30
21/06/2024,CGMU4995436,CMA CGM,Clean,30
21/06/2024,CGMU5086102,CMA CGM,Clean,30
21/06/2024,CGMU5253724,CMA CGM,Clean,30
21/06/2024,CGMU5347382,CMA CGM,Clean,30
21/06/2024,GESU9540920,CMA CGM,Clean,30
21/06/2024,SEGU9513019,CMA CGM,Clean,30
21/06/2024,TRIU8054182,CMA CGM,Clean,30
21/06/2024,TTNU8055100,CMA CGM,Clean,30
21/06/2024,TTNU8274095,CMA CGM,Clean,30
21/06/2024,TTNU8276307,CMA CGM,Clean,30
21/06/2024,TTNU8920488,CMA CGM,Clean,30
22/06/2024,AMCU9309760,CMA CGM,Clean,30
22/06/2024,CGMU5270300,CMA CGM,Clean,30
22/06/2024,MMAU1359915,MAERSKLINE,Clean,30
22/06/2024,MNBU3714601,MAERSKLINE,Clean,30
22/06/2024,MNBU4200865,MAERSKLINE,Clean / Unable to clean properly,30
22/06/2024,MSFU0002340,MAERSKLINE,Clean,30
22/06/2024,SUDU6006113,MAERSKLINE,Clean,30
22/06/2024,SUDU8085214,MAERSKLINE,Clean,30
22/06/2024,SUDU8145191,MAERSKLINE,Clean,30
22/06/2024,SUDU8165109,MAERSKLINE,Clean,30
22/06/2024,SUDU8233461,MAERSKLINE,Clean,30
22/06/2024,SUDU8249339,MAERSKLINE,Clean,30
22/06/2024,TTNU8755932,MAERSKLINE,Clean,30
23/06/2024,MNBU3226823,MAERSKLINE,Clean,30
23/06/2024,MNBU3330627,MAERSKLINE,Clean,30
23/06/2024,MNBU3685910,MAERSKLINE,Clean,30
23/06/2024,MNBU4189998,MAERSKLINE,Clean,30
23/06/2024,MSFU0003049,MAERSKLINE,Clean,30
23/06/2024,MSFU0003898,MAERSKLINE,Clean,30
23/06/2024,MSFU0006351,MAERSKLINE,Clean,30
23/06/2024,MSFU0006855,MAERSKLINE,Clean,30
23/06/2024,SUDU5232116,MAERSKLINE,Clean,30
25/06/2024,AMCU9329094,CMA CGM,Clean,30
25/06/2024,BMOU9645620,CMA CGM,Clean,30
25/06/2024,MMAU1159753,MAERSKLINE,Clean,30
25/06/2024,MNBU0325864,MAERSKLINE,Clean,30
25/06/2024,MNBU0381981,MAERSKLINE,Clean,30
25/06/2024,MNBU0444565,MAERSKLINE,Clean,30
25/06/2024,MNBU3028160,MAERSKLINE,Clean,30
25/06/2024,MNBU3215006,MAERSKLINE,Clean,30
25/06/2024,MNBU3448203,MAERSKLINE,Clean,30
25/06/2024,MNBU3685484,MAERSKLINE,Clean,30
25/06/2024,MNBU4181195,MAERSKLINE,Clean,30
25/06/2024,MNBU4326262,MAERSKLINE,Clean,30
25/06/2024,MSFU0003964,MAERSKLINE,Clean,30
25/06/2024,MWCU5219255,MAERSKLINE,Clean,30
25/06/2024,SUDU5213950,MAERSKLINE,Clean,30
25/06/2024,TCLU1228570,IOT,Clean,30
25/06/2024,TRIU8030072,IOT,Clean,30
25/06/2024,TTNU8034108,IOT,Clean,30
25/06/2024,TTNU8058692,IOT,Clean,30
26/06/2024,MMAU1077207,MAERSKLINE,Clean,30
26/06/2024,MMAU1111385,MAERSKLINE,Clean,30
26/06/2024,MNBU0543526,MAERSKLINE,Clean,30
26/06/2024,MNBU0638093,INVALID,Clean,0
26/06/2024,MNBU3230720,MAERSKLINE,Clean,30
26/06/2024,MNBU3465751,MAERSKLINE,Clean,30
26/06/2024,MNBU3481259,MAERSKLINE,Clean,30
26/06/2024,MNBU3730768,MAERSKLINE,Clean,30
26/06/2024,MNBU3761584,MAERSKLINE,Clean,30
26/06/2024,MNBU3838710,MAERSKLINE,Clean,30
26/06/2024,MNBU3959477,MAERSKLINE,Clean,30
26/06/2024,MNBU4166992,MAERSKLINE,Clean,30
26/06/2024,MNBU4194572,MAERSKLINE,Clean,30
26/06/2024,MNBU9012367,MAERSKLINE,Clean,30
26/06/2024,SUDU5145449,MAERSKLINE,Clean,30
26/06/2024,SUDU6236482,MAERSKLINE,Clean,30
26/06/2024,SUDU8082920,INVALID,Clean,0
27/06/2024,MMAU1069367,MAERSKLINE,Clean,30
27/06/2024,MNBU0308419,MAERSKLINE,Clean,30
27/06/2024,MNBU0571425,MAERSKLINE,Clean,30
27/06/2024,MNBU0607282,MAERSKLINE,Clean,30
27/06/2024,MNBU0630317,MAERSKLINE,Clean,30
27/06/2024,MNBU3848323,MAERSKLINE,Clean,30
27/06/2024,MNBU3880074,MAERSKLINE,Clean,30
27/06/2024,SUDU6253915,MAERSKLINE,Clean,30
27/06/2024,SUDU8124373,MAERSKLINE,Clean,30
27/06/2024,SUDU8194025,MAERSKLINE,Clean,30
27/06/2024,SZLU5005585,MAERSKLINE,Clean,30
28/06/2024,MNBU0050514,MAERSKLINE,Clean,30
28/06/2024,MNBU0266099,MAERSKLINE,Clean,30
28/06/2024,MNBU0343615,MAERSKLINE,Clean,30
28/06/2024,MNBU0386520,MAERSKLINE,Clean,30
28/06/2024,MNBU0535048,MAERSKLINE,Clean,30
28/06/2024,MNBU3198038,MAERSKLINE,Clean,30
28/06/2024,MNBU3321435,MAERSKLINE,Clean,30
28/06/2024,MNBU3343305,MAERSKLINE,Clean,30
28/06/2024,MNBU3523673,MAERSKLINE,Clean,30
28/06/2024,MNBU3808568,MAERSKLINE,Clean,30
28/06/2024,MNBU4031908,MAERSKLINE,Clean,30
28/06/2024,MNBU4242310,MAERSKLINE,Clean,30
28/06/2024,MNBU4287551,MAERSKLINE,Clean,30
28/06/2024,SUDU6287900,MAERSKLINE,Clean,30
28/06/2024,SUDU8133077,MAERSKLINE,Clean,30
30/06/2024,MCAU6067670,MAERSKLINE,Clean,30
30/06/2024,MMAU1195719,MAERSKLINE,Clean,30
30/06/2024,MNBU0224452,MAERSKLINE,Clean,30
30/06/2024,MNBU0245326,MAERSKLINE,Clean /Cross-Stuffing,30
30/06/2024,MNBU0279619,MAERSKLINE,Clean,30
30/06/2024,MNBU3026390,MAERSKLINE,Clean,30
30/06/2024,MNBU3143863,MAERSKLINE,Clean,30
30/06/2024,MNBU3435720,MAERSKLINE,Clean,30
30/06/2024,SUDU5230751,MAERSKLINE,Clean,30
30/06/2024,SUDU6262917,MAERSKLINE,Clean,30
02/07/2024,MNBU0052076,MAERSKLINE,Clean,30
02/07/2024,MNBU0638093,INVALID,Clean // Crossed out on the form.,0
02/07/2024,MNBU3112380,MAERSKLINE,Clean,30
02/07/2024,MNBU3307801,MAERSKLINE,Clean,30
02/07/2024,MNBU3362080,MAERSKLINE,Clean,30
02/07/2024,MNBU3443599,MAERSKLINE,Clean,30
02/07/2024,MNBU3461226,MAERSKLINE,Clean,30
02/07/2024,MNBU3761584,INVALID,Clean // Crossed out on the form.,0
02/07/2024,MNBU9078580,MAERSKLINE,Clean,30
02/07/2024,MNBU9151655,MAERSKLINE,Clean,30
02/07/2024,TLLU1225013,MAERSKLINE,Clean,30
02/07/2024,TTNU8992528,MAERSKLINE,Clean,30
03/07/2024,MNBU0023000,MAERSKLINE,Clean,30
03/07/2024,MNBU0522159,MAERSKLINE,Clean,30
03/07/2024,MNBU0588536,MAERSKLINE,Clean,30
03/07/2024,MNBU0600708,MAERSKLINE,Clean,30
03/07/2024,MNBU3669040,MAERSKLINE,Clean,30
03/07/2024,MNBU3920686,MAERSKLINE,Clean,30
03/07/2024,MNBU3931926,MAERSKLINE,Clean,30
03/07/2024,MNBU3981320,MAERSKLINE,Clean,30
03/07/2024,MNBU4046174,OCEAN BASKET,Clean,30
03/07/2024,MNBU4206164,MAERSKLINE,Clean,30
03/07/2024,MNBU4368720,MAERSKLINE,Clean,30
03/07/2024,MNBU9002116,MAERSKLINE,Clean,30
03/07/2024,MNBU9171590,MAERSKLINE,Clean,30
03/07/2024,MWCU5221946,MAERSKLINE,Clean,30
03/07/2024,SUDU6134860,MAERSKLINE,Clean,30
03/07/2024,SUDU6151580,MAERSKLINE,Clean,30
03/07/2024,SUDU8131958,MAERSKLINE,Clean,30
03/07/2024,SUDU8219740,MAERSKLINE,Clean,30
04/07/2024,MMAU1081470,MAERSKLINE,Clean,30
04/07/2024,MNBU0298033,MAERSKLINE,Clean,30
04/07/2024,MNBU0562207,MAERSKLINE,Clean,30
04/07/2024,MNBU0564555,MAERSKLINE,Clean,30
04/07/2024,MNBU3107589,MAERSKLINE,Clean,30
04/07/2024,MNBU3228549,MAERSKLINE,Clean,30
04/07/2024,MNBU3388819,MAERSKLINE,Clean,30
04/07/2024,MNBU3424069,MAERSKLINE,Clean,30
04/07/2024,MNBU3716292,MAERSKLINE,Clean,30
04/07/2024,MNBU3748896,MAERSKLINE,Clean,30
04/07/2024,MNBU4203648,MAERSKLINE,Clean,30
04/07/2024,MNBU4253607,MAERSKLINE,Clean,30
04/07/2024,MNBU4321954,MAERSKLINE,Clean,30
04/07/2024,SUDU8027218,MAERSKLINE,Clean,30
04/07/2024,SUDU8183592,MAERSKLINE,Clean,30
05/07/2024,MNBU0138267,MAERSKLINE,Clean,30
05/07/2024,MNBU0489024,MAERSKLINE,Clean,30
05/07/2024,MNBU3048845,MAERSKLINE,Clean,30
05/07/2024,MNBU3109010,MAERSKLINE,Clean,30
05/07/2024,MNBU4163437,MAERSKLINE,Clean,30
05/07/2024,MNBU4242726,MAERSKLINE,Clean,30
05/07/2024,MNBU4347413,MAERSKLINE,Clean,30
05/07/2024,MNBU9116926,MAERSKLINE,Clean,30
05/07/2024,SUDU6218848,MAERSKLINE,Clean,30
05/07/2024,SUDU8247784,MAERSKLINE,Clean,30
05/07/2024,TLLU1200057,MAERSKLINE,Clean,30
06/07/2024,MMAU1060924,MAERSKLINE,Clean,30
06/07/2024,MNBU3152309,MAERSKLINE,Clean,30
06/07/2024,MNBU3393440,MAERSKLINE,Clean,30
06/07/2024,MNBU3430009,MAERSKLINE,Clean,30
06/07/2024,MNBU4159798,MAERSKLINE,Clean,30
06/07/2024,MSFU0007487,MAERSKLINE,Clean,30
07/07/2024,MMAU1047579,MAERSKLINE,Clean,30
07/07/2024,MNBU3287515,MAERSKLINE,Clean,30
07/07/2024,MNBU4362233,MAERSKLINE,Clean,30
07/07/2024,MSFU0001560,MAERSKLINE,Clean,30
07/07/2024,MSFU0006367,MAERSKLINE,Clean,30
07/07/2024,MSFU0006650,MAERSKLINE,Clean,30
08/07/2024,MMAU1364716,MAERSKLINE,Clean,30
08/07/2024,MNBU0078825,MAERSKLINE,Clean,30
08/07/2024,MNBU0080545,MAERSKLINE,Clean,30
08/07/2024,MNBU0233449,MAERSKLINE,Clean,30
08/07/2024,MNBU0261625,MAERSKLINE,Clean,30
08/07/2024,MNBU3034395,MAERSKLINE,Clean,30
08/07/2024,MNBU3232180,MAERSKLINE,Clean,30
08/07/2024,MNBU3288698,MAERSKLINE,Clean,30
08/07/2024,MNBU3339136,MAERSKLINE,Clean,30
08/07/2024,MNBU3818720,MAERSKLINE,Clean,30
08/07/2024,MNBU3857351,MAERSKLINE,Clean,30
08/07/2024,MNBU4029984,MAERSKLINE,Clean,30
08/07/2024,MNBU4048080,MAERSKLINE,Clean,30
08/07/2024,MNBU4322950,MAERSKLINE,Clean,30
08/07/2024,SUDU5191260,MAERSKLINE,Clean,30
08/07/2024,SUDU5249382,MAERSKLINE,Clean,30
08/07/2024,SUDU6220634,MAERSKLINE,Clean,30
08/07/2024,SUDU8028683,MAERSKLINE,Clean,30
08/07/2024,TTNU8056832,IOT,Clean,30
09/07/2024,MCAU6077920,MAERSKLINE,Clean,30
09/07/2024,MMAU1022950,MAERSKLINE,Clean,30
09/07/2024,MMAU1063986,MAERSKLINE,Clean,30
09/07/2024,MMAU1280770,MAERSKLINE,Clean,30
09/07/2024,MNBU0078825,INVALID,Clean,0
09/07/2024,MNBU0178526,MAERSKLINE,Clean,30
09/07/2024,MNBU0325015,MAERSKLINE,Clean,30
09/07/2024,MNBU0418458,MAERSKLINE,Clean,30
09/07/2024,MNBU0579853,MAERSKLINE,Clean,30
09/07/2024,MNBU3542992,MAERSKLINE,Clean,30
09/07/2024,MNBU3766586,MAERSKLINE,Clean,30
09/07/2024,MNBU3818720,INVALID,Clean,0
09/07/2024,MNBU4131070,MAERSKLINE,Clean,30
09/07/2024,MNBU4344646,MAERSKLINE,Clean,30
09/07/2024,MNBU4356170,MAERSKLINE,Clean,30
09/07/2024,MWCU5269512,MAERSKLINE,Clean,30
09/07/2024,SUDU6220634,INVALID,Clean,0
09/07/2024,SUDU8211014,MAERSKLINE,Clean,30
09/07/2024,SUDU8220700,MAERSKLINE,Clean,30
09/07/2024,TLLU1227525,MAERSKLINE,Clean,30
09/07/2024,TRIU8864476,IOT,Clean,30
09/07/2024,TTNU8056832,INVALID,Clean,0
10/07/2024,MCAU6023944,MAERSKLINE,Clean,30
10/07/2024,MMAU1142703,MAERSKLINE,Clean,30
10/07/2024,MNBU0634483,MAERSKLINE,Clean,30
10/07/2024,MNBU4345107,MAERSKLINE,Clean,30
10/07/2024,MSFU0001621,MAERSKLINE,Clean,30
10/07/2024,SUDU5183177,MAERSKLINE,Clean,30
11/07/2024,MMAU1110368,MAERSKLINE,Clean,30
11/07/2024,MMAU1148574,MAERSKLINE,Clean,30
11/07/2024,MMAU1362544,MAERSKLINE,Clean,30
11/07/2024,MNBU0353465,MAERSKLINE,Clean,30
11/07/2024,MNBU0465151,MAERSKLINE,Clean,30
11/07/2024,MNBU3114778,MAERSKLINE,Clean,30
11/07/2024,MNBU3147025,MAERSKLINE,Clean,30
11/07/2024,MNBU3159704,MAERSKLINE,Clean,30
11/07/2024,MNBU3378446,MAERSKLINE,Clean,30
11/07/2024,MNBU3465108,MAERSKLINE,Clean,30
11/07/2024,MNBU3492211,MAERSKLINE,Clean,30
11/07/2024,MNBU3495247,MAERSKLINE,Clean,30
11/07/2024,MNBU3753341,MAERSKLINE,Clean,30
11/07/2024,MNBU3857536,MAERSKLINE,Clean,30
11/07/2024,MNBU3886792,MAERSKLINE,Clean,30
11/07/2024,MNBU3929976,MAERSKLINE,Clean,30
11/07/2024,MNBU4046174,INVALID,Clean,0
11/07/2024,MNBU4290494,MAERSKLINE,Clean,30
11/07/2024,MNBU4350309,MAERSKLINE,Clean,30
11/07/2024,MNBU9134489,MAERSKLINE,Clean,30
11/07/2024,MSFU0007297,MAERSKLINE,Clean,30
11/07/2024,MSWU0101743,MAERSKLINE,Clean,30
11/07/2024,SUDU6077626,MAERSKLINE,Clean,30
11/07/2024,SUDU8074858,MAERSKLINE,Clean,30
11/07/2024,SUDU8227005,MAERSKLINE,Clean,30
11/07/2024,SUDU8241467,MAERSKLINE,Clean,30
11/07/2024,TTNU8204288,IOT,Clean,30
12/07/2024,MNBU3085535,MAERSKLINE,Clean,30
12/07/2024,MNBU3451378,MAERSKLINE,Clean,30
12/07/2024,MNBU3492211,INVALID,Clean,0
12/07/2024,MNBU3522759,MAERSKLINE,Clean,30
12/07/2024,MNBU3540433,MAERSKLINE,Clean,30
12/07/2024,MNBU3551335,MAERSKLINE,Clean,30
12/07/2024,MNBU3857541,MAERSKLINE,Clean,30
12/07/2024,MNBU3953904,MAERSKLINE,Clean,30
12/07/2024,MNBU4034996,MAERSKLINE,Clean,30
12/07/2024,MNBU4328774,MAERSKLINE,Clean,30
12/07/2024,MNBU9077650,MAERSKLINE,Clean,30
12/07/2024,MSWU0051719,MAERSKLINE,Clean,30
12/07/2024,MSWU1038481,MAERSKLINE,Clean,30
12/07/2024,MWCU5257384,MAERSKLINE,Clean,30
13/07/2024,MMAU1260820,MAERSKLINE,Clean,30
13/07/2024,MNBU0349104,MAERSKLINE,Clean,30
13/07/2024,MNBU3033130,MAERSKLINE,Clean,30
13/07/2024,MNBU3110710,MAERSKLINE,Clean,30
13/07/2024,MNBU3149964,MAERSKLINE,Clean,30
13/07/2024,MNBU4056423,MAERSKLINE,Clean,30
13/07/2024,MNBU4238006,MAERSKLINE,Clean,30
13/07/2024,MNBU9090879,MAERSKLINE,Clean,30
13/07/2024,MNBU9111740,MAERSKLINE,Clean,30
13/07/2024,MSWU0088831,MAERSKLINE,Clean,30
13/07/2024,MWCU5288826,MAERSKLINE,Clean,30
13/07/2024,SUDU5245659,MAERSKLINE,Clean,30
13/07/2024,SUDU6224408,MAERSKLINE,Clean,30
13/07/2024,SUDU6262455,MAERSKLINE,Clean,30
13/07/2024,SUDU8147717,MAERSKLINE,Clean,30
13/07/2024,SUDU8183592,INVALID,Internal damage / Clean,0
13/07/2024,SUDU8205840,MAERSKLINE,Clean,30
13/07/2024,TLLU1186766,MAERSKLINE,Clean,30
14/07/2024,MMAU1062568,MAERSKLINE,Clean,30
14/07/2024,MNBU0190542,MAERSKLINE,Clean,30
14/07/2024,MNBU0434145,MAERSKLINE,Clean,30
14/07/2024,MNBU3110427,MAERSKLINE,Clean,30
14/07/2024,MNBU3686686,MAERSKLINE,Clean,30
14/07/2024,MNBU3742590,MAERSKLINE,Clean,30
14/07/2024,MNBU3753927,MAERSKLINE,Clean,30
14/07/2024,MNBU3803695,MAERSKLINE,Clean,30
14/07/2024,MNBU3857201,MAERSKLINE,Clean,30
14/07/2024,MNBU3975502,MAERSKLINE,Clean,30
14/07/2024,MNBU4283915,MAERSKLINE,Clean,30
14/07/2024,MNBU4393234,MAERSKLINE,Clean,30
14/07/2024,MNBU9079669,MAERSKLINE,Clean,30
14/07/2024,MNBU9099916,MAERSKLINE,Clean,30
14/07/2024,MSWU0060114,MAERSKLINE,Clean,30
14/07/2024,MWCU6836673,MAERSKLINE,Clean,30
14/07/2024,SUDU6072250,MAERSKLINE,Clean,30
14/07/2024,SUDU8008861,MAERSKLINE,Clean,30
14/07/2024,SUDU8026021,MAERSKLINE,Clean,30
14/07/2024,SUDU8105650,MAERSKLINE,Clean,30
14/07/2024,SUDU8237153,MAERSKLINE,Clean,30
14/07/2024,TCLU1221914,IOT,Clean,30
14/07/2024,TLLU1173310,MAERSKLINE,Clean,30
14/07/2024,TTNU8056787,IOT,Clean,30
14/07/2024,TTNU8056832,IOT,Clean,30
14/07/2024,TTNU8076079,IOT,Clean,30
14/07/2024,TTNU8202813,IOT,Clean,30
14/07/2024,TTNU8202963,IOT,Clean,30
14/07/2024,TTNU8203403,IOT,Clean,30
15/07/2024,MMAU1354852,MAERSKLINE,Clean,30
15/07/2024,MNBU0349104,INVALID,Clean,0
15/07/2024,MNBU3138846,MAERSKLINE,Clean,30
15/07/2024,MNBU3313384,MAERSKLINE,Clean,30
15/07/2024,MNBU3327428,MAERSKLINE,Clean,30
15/07/2024,MNBU3365238,MAERSKLINE,Clean,30
15/07/2024,MNBU3451260,MAERSKLINE,Clean,30
15/07/2024,MNBU4268593,MAERSKLINE,Clean,30
15/07/2024,MNBU9106070,MAERSKLINE,Clean,30
15/07/2024,MNBU9152522,MAERSKLINE,Clean,30
15/07/2024,SUDU6044094,MAERSKLINE,Clean,30
15/07/2024,SUDU6059350,MAERSKLINE,Clean,30
15/07/2024,SUDU6062550,MAERSKLINE,Clean,30
15/07/2024,SUDU6143292,MAERSKLINE,Clean,30
15/07/2024,SUDU6229924,MAERSKLINE,Clean,30
15/07/2024,TLLU1157937,MAERSKLINE,Clean,30
15/07/2024,TLLU1177532,MAERSKLINE,Clean,30
15/07/2024,TLLU1206121,MAERSKLINE,Clean,30
16/07/2024,MMAU1013054,MAERSKLINE,Clean,30
16/07/2024,MMAU1072397,MAERSKLINE,Clean,30
16/07/2024,MMAU1230867,MAERSKLINE,Clean,30
16/07/2024,MNBU0025846,MAERSKLINE,Clean,30
16/07/2024,MNBU0317220,MAERSKLINE,Clean,30
16/07/2024,MNBU0347009,MAERSKLINE,Clean,30
16/07/2024,MNBU0348807,MAERSKLINE,Clean,30
16/07/2024,MNBU0407941,MAERSKLINE,Clean,30
16/07/2024,MNBU0506420,MAERSKLINE,Clean,30
16/07/2024,MNBU0547917,MAERSKLINE,Clean,30
16/07/2024,MNBU0575903,MAERSKLINE,Clean,30
16/07/2024,MNBU3190741,MAERSKLINE,Clean,30
16/07/2024,MNBU3314626,MAERSKLINE,Clean,30
16/07/2024,MNBU3351126,MAERSKLINE,Clean,30
16/07/2024,MNBU3405428,MAERSKLINE,Clean,30
16/07/2024,MNBU3451700,MAERSKLINE,Clean,30
16/07/2024,MNBU3478698,MAERSKLINE,Clean,30
16/07/2024,MNBU3640710,MAERSKLINE,Clean,30
16/07/2024,MNBU3904601,MAERSKLINE,Clean,30
16/07/2024,MNBU4324341,MAERSKLINE,Clean,30
16/07/2024,MNBU4384839,MAERSKLINE,Clean,30
16/07/2024,MWCU5312985,MAERSKLINE,Clean,30
16/07/2024,MWCU6990950,MAERSKLINE,Clean,30
16/07/2024,SUDU6137279,MAERSKLINE,Clean,30
16/07/2024,SUDU6194474,MAERSKLINE,Clean,30
16/07/2024,TEMU9757789,MAERSKLINE,Clean,30
17/07/2024,MMAU1243627,MAERSKLINE,Clean,30
17/07/2024,MMAU1257338,MAERSKLINE,Clean,30
17/07/2024,MNBU0096583,MAERSKLINE,Clean,30
17/07/2024,MNBU0542284,MAERSKLINE,Clean,30
17/07/2024,MNBU0546818,MAERSKLINE,Clean,30
17/07/2024,MNBU3817873,MAERSKLINE,Clean,30
17/07/2024,MNBU3840322,MAERSKLINE,Clean,30
17/07/2024,MNBU4275231,MAERSKLINE,Clean,30
17/07/2024,MNBU4275972,MAERSKLINE,Clean,30
17/07/2024,MNBU4399274,MAERSKLINE,Clean,30
17/07/2024,MNBU9146788,MAERSKLINE,Clean,30
17/07/2024,MWCU5334752,MAERSKLINE,Clean,30
17/07/2024,SUDU6223206,MAERSKLINE,Clean,30
17/07/2024,TLLU1221698,MAERSKLINE,Clean,30
18/07/2024,MMAU1357070,MAERSKLINE,Clean,30
18/07/2024,MNBU0058217,MAERSKLINE,Clean,30
18/07/2024,MNBU0358277,MAERSKLINE,Clean,30
18/07/2024,MNBU0583529,MAERSKLINE,Clean,30
18/07/2024,MNBU3263724,MAERSKLINE,Clean,30
18/07/2024,MNBU3638100,MAERSKLINE,Clean,30
18/07/2024,MNBU3712912,MAERSKLINE,Clean,30
18/07/2024,MNBU3967810,MAERSKLINE,Clean,30
18/07/2024,MNBU4109230,MAERSKLINE,Clean,30
18/07/2024,MNBU4115085,MAERSKLINE,Clean,30
