date,container_number,shipping_line,assigned_to,remarks,pallet_price,liner_price
2024-11-08,TCLU1207407,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2024-11-08,CGMU9294444,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2024-11-08,TTNU8192042,IOT,FRANCHE TERRE,Pallet,84.0,0.0
2024-11-09,TTNU8056787,IOT,FRANCHE TERRE,Pallet,84.0,0.0
2024-11-09,CGMU5068285,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2024-11-09,TTNU8203492,IOT,FRANCHE TERRE,Pallet,84.0,0.0
2024-11-10,CGMU5099413,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2024-11-10,TTNU8203070,IOT,FRANCHE TERRE,Pallet,84.0,0.0
2024-11-10,CGMU5087855,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2024-11-12,CGMU5231480,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-12,CGMU5335360,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-12,SEGU9318408,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-12,TTNU8665490,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-12,CGMU5228629,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-12,AMCU9370400,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-12,CGMU6994948,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-12,CGMU6516743,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-12,CGMU5238308,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-13,CGMU5334132,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-13,SZLU9500231,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-13,CGMU9323774,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-13,CXRU1069080,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-13,TTNU8977354,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-13,CXRU1363243,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-13,CGMU6541474,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-13,CGMU5457034,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-14,TTNU8917801,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-14,SEGU9540523,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-14,SZLU9682753,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-14,CXRU1243103,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-14,SEGU9318223,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-14,TCLU1223202,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-14,AMCU9305894,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-14,TTNU8327195,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-15,CGMU5234494,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-15,CGMU5259532,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-15,CGMU5375656,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-15,CGMU9327722,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-15,SEGU9142047,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-15,TTNU8309910,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-15,TTNU8509327,CMA CGM,ARTZA,Pallet,80.0,0.0
2024-11-15,TEMU9241200,CMA CGM,ARTZA,Pallet,80.0,0.0
2024-11-15,TTNU8420883,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-15,SEGU9177906,CMA CGM,ARTZA,Liner,0.0,15.0
2024-11-17,CGMU5523429,CMA CGM,DOLOMIEU,Pallet,80.0,0.0
2024-11-17,CGMU8021656,CMA CGM,DOLOMIEU,Pallet,80.0,0.0
2024-11-17,TCLU1145060,CMA CGM,DOLOMIEU,Pallet,80.0,0.0
2024-11-17,TCLU1210530,CMA CGM,DOLOMIEU,Pallet,80.0,0.0
2024-11-17,TTNU8193347,SAPMER,DOLOMIEU,Pallet,80.0,0.0
2024-11-18,TTNU8016059,SAPMER,DOLOMIEU,Pallet,80.0,0.0
2024-11-18,TTNU8031834,SAPMER,DOLOMIEU,Pallet,80.0,0.0
2024-11-18,TCLU1223305,SAPMER,DOLOMIEU,Pallet,80.0,0.0
2024-11-18,TTNU8034108,SAPMER,DOLOMIEU,Pallet,80.0,0.0
2024-11-18,TTNU8202963,SAPMER,DOLOMIEU,Pallet,80.0,0.0
2024-11-19,TRIU8031103,SAPMER,DOLOMIEU,Pallet,80.0,0.0
2024-11-19,TRIU8030072,SAPMER,DOLOMIEU,Pallet,80.0,0.0
2024-11-20,AMCU9384722,CMA CGM,BERNICA,Pallet,80.0,0.0
2024-11-20,CGMU5435708,CMA CGM,BERNICA,Pallet,80.0,0.0
2024-11-20,TEMU9200690,CMA CGM,BERNICA,Pallet,80.0,0.0
2024-11-20,SZLU9656034,CMA CGM,BERNICA,Pallet,80.0,0.0
2024-11-20,CXRU1530079,CMA CGM,BERNICA,Pallet,80.0,0.0
2024-11-20,TTNU8659585,CMA CGM,BERNICA,Pallet,80.0,0.0
2024-11-20,TTNU8204293,SAPMER,BERNICA,Pallet,80.0,0.0
2024-11-20,TCLU1216899,SAPMER,DOLOMIEU,Pallet,80.0,0.0
2024-11-21,TTNU8076079,SAPMER,BERNICA,Pallet,80.0,0.0
2024-11-21,TCLU1228570,SAPMER,BERNICA,Pallet,80.0,0.0
2024-11-21,TTNU8192823,SAPMER,BERNICA,Pallet,80.0,0.0
2024-11-21,TTNU8203070,SAPMER,BERNICA,Pallet,80.0,0.0
2024-11-21,MNBU0149282,MAERSKLINE,BERNICA,Pallet,80.0,0.0
2024-11-24,SUDU6104871,MAERSKLINE,BERNICA,Pallet,80.0,0.0
2024-11-26,TTNU8054125,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-26,TTNU8194786,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-26,TRIU8881637,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-26,TTNU8203342,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-26,TTNU8192042,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-26,TTNU8203358,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-26,TTNU8203614,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-26,TCLU1222417,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-26,TTNU8203363,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-26,TCLU1265804,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-26,TCLU1264583,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-26,TCLU1216780,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-26,TCLU1217149,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-27,TEMU9122896,CMA CGM,ALBATUN DOS,Pallet,80.0,0.0
2024-11-27,CGMU6998521,CMA CGM,ALBATUN DOS,Pallet,80.0,0.0
2024-11-27,APRU6102731,CMA CGM,ALBATUN DOS,Pallet,80.0,0.0
2024-11-27,SEGU9230195,CMA CGM,ALBATUN DOS,Pallet,80.0,0.0
2024-11-27,APRU6120165,CMA CGM,ALBATUN DOS,Pallet,80.0,0.0
2024-11-28,CGMU5232510,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-28,IKSU4007377,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-28,SEGU9555626,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-28,CGMU5080320,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-28,TTNU8338116,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-28,TTNU8056787,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-28,TTNU8204061,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-28,TTNU8203445,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-28,TTNU8203086,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-28,TTNU8339350,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-29,SZLU9193069,CMA CGM,OCEAN BASKET,Pallet,80.0,0.0
2024-11-29,TRIU8077640,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-29,CGMU9329453,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-29,CXRU1315775,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-29,BMOU9766508,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-29,CGMU5612399,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-29,AMCU9365580,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-29,TRIU8011175,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-29,TTNU8204014,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-29,TTNU8204288,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-29,TTNU8203492,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-29,TRIU8030806,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-29,TTNU8071858,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-29,SEKU9257288,CMA CGM,GALERNA LAU,Pallet,80.0,0.0
2024-11-30,TLLU1041931,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-30,TEMU9415410,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-30,CGMU9311496,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-30,SZLU9730240,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-30,AMCU9346050,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-30,CGMU6558754,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-30,TTNU8225383,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-30,CXRU1004583,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-30,CGMU6902427,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-30,FSCU5921856,CMA CGM,DRACO,Pallet,80.0,0.0
2024-11-30,TTNU8202710,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-30,SEGU9159733,CMA CGM,PLAYA DE RIS,Pallet,80.0,0.0
2024-11-30,TTNU8204903,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-30,SZLU9059701,CMA CGM,PLAYA DE RIS,Pallet,80.0,0.0
2024-11-30,TRIU8033045,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-30,BMOU9731100,CMA CGM,PLAYA DE RIS,Pallet,80.0,0.0
2024-11-30,TTNU8203527,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-11-30,OTPU6339646,CMA CGM,PLAYA DE RIS,Pallet,80.0,0.0
2024-11-30,AMCU9347035,CMA CGM,PLAYA DE RIS,Pallet,80.0,0.0
2024-11-30,TTNU8204204,IOT,PLAYA DE RIS,Pallet,84.0,0.0
2024-12-01,TRIU8683842,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-01,CGMU9327424,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-01,CGMU5314096,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-01,CXRU1357976,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-01,SEGU9511340,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-01,CGMU5426861,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-01,TEMU9361530,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-01,SEKU9131509,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-01,CGMU5276036,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-01,SZLU9208317,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-01,CGMU5481405,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-01,CGMU8018605,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-01,CGMU5557711,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-02,FBIU5205207,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-02,TTNU8892508,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-02,CGMU5285830,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-02,SEKU9133522,CMA CGM,DRACO,Pallet,80.0,0.0
2024-12-03,CXRU1071616,CMA CGM,INPESCA,Pallet,80.0,0.0
2024-12-03,SEKU9074862,CMA CGM,INPESCA,Pallet,80.0,0.0
2024-12-03,CGMU9340508,CMA CGM,INPESCA,Pallet,80.0,0.0
2024-12-19,TTNU8192823,IOT,CAPE CORAL,Pallet,84.0,0.0
2024-12-19,TCLU1264583,IOT,CAPE CORAL,Pallet,84.0,0.0
2024-12-19,SEGU9158803,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2024-12-20,CGMU9338157,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2024-12-20,SEGU9090869,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2024-12-20,CGMU9399390,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2024-12-20,GESU9569625,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2024-12-20,CXRU1361220,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2024-12-21,CGMU5171816,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2024-12-22,CGMU5544972,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2024-12-22,CGMU6526844,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2024-12-23,TTNU8193347,IOT,TXORI ARGI,Pallet,84.0,0.0
2024-12-27,TRIU8880815,IOT,BERNICA,Pallet,84.0,0.0
2024-12-27,TRIU8030072,IOT,BERNICA,Pallet,84.0,0.0
2024-12-27,TTNU8016059,IOT,BERNICA,Pallet,84.0,0.0
2024-12-27,TTNU8339350,IOT,BERNICA,Pallet,84.0,0.0
2024-12-27,TTNU8031834,IOT,BERNICA,Pallet,84.0,0.0
2024-12-27,TTNU8336350,IOT,BERNICA,Pallet,84.0,0.0
2024-12-27,TTNU8202963,IOT,BERNICA,Pallet,84.0,0.0
2024-12-27,TCLU1222417,IOT,BERNICA,Pallet,84.0,0.0
2024-12-27,TTNU8203614,IOT,BERNICA,Pallet,84.0,0.0
2024-12-27,FBIU5211540,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2024-12-27,CGMU7504351,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2024-12-27,CGMU5112958,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2024-12-28,CGMU6934759,CMA CGM,BERNICA,Liner,0.0,15.0
2024-12-28,SEKU9134684,CMA CGM,BERNICA,Liner,0.0,15.0
2024-12-28,TCLU1228570,IOT,BERNICA,Pallet,84.0,0.0
2024-12-28,AMCU9303891,CMA CGM,BERNICA,Liner,0.0,15.0
2024-12-28,CGMU9346580,CMA CGM,BERNICA,Liner,0.0,15.0
2024-12-28,TRIU8031103,IOT,BERNICA,Pallet,84.0,0.0
2024-12-28,SZLU9804419,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2024-12-28,CGMU5061568,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2024-12-29,TTNU8958462,CMA CGM,BERNICA,Liner,0.0,15.0
2024-12-29,BMOU9641542,CMA CGM,BERNICA,Liner,0.0,15.0
2024-12-29,FBIU5211405,CMA CGM,BERNICA,Liner,0.0,15.0
2024-12-29,TTNU8203070,IOT,BERNICA,Pallet,84.0,0.0
2024-12-29,CGMU9311747,CMA CGM,BERNICA,Liner,0.0,15.0
2024-12-30,CGMU9343744,CMA CGM,BERNICA,Liner,0.0,15.0
2024-12-30,TRIU8897567,IOT,BERNICA,Pallet,84.0,0.0
2024-12-30,TTNU8203825,IOT,BERNICA,Pallet,84.0,0.0
2024-12-30,TCLU1112507,CMA CGM,BERNICA,Liner,0.0,15.0
2024-12-31,TTNU8058692,IOT,BERNICA,Pallet,84.0,0.0
2025-01-05,CGMU9359530,CMA CGM,ARTZA,Liner,0.0,15.0
2025-01-05,TRIU8767100,CMA CGM,ARTZA,Liner,0.0,15.0
2025-01-06,CXRU1281802,CMA CGM,ARTZA,Liner,0.0,15.0
2025-01-06,TEMU9444660,CMA CGM,ARTZA,Liner,0.0,15.0
2025-01-06,TTNU8697498,CMA CGM,ARTZA,Liner,0.0,15.0
2025-01-06,TRIU8864476,IOT,DOLOMIEU,Pallet,84.0,0.0
2025-01-06,TTNU8193049,IOT,DOLOMIEU,Pallet,84.0,0.0
2025-01-06,TTNU8957960,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-01-06,TTNU8194786,IOT,DOLOMIEU,Pallet,84.0,0.0
2025-01-06,TTNU8203105,IOT,DOLOMIEU,Pallet,84.0,0.0
2025-01-07,FBIU5124110,CMA CGM,ARTZA,Liner,0.0,15.0
2025-01-07,TTNU8632199,CMA CGM,ARTZA,Liner,0.0,15.0
2025-01-07,TTNU8513311,CMA CGM,ARTZA,Liner,0.0,15.0
2025-01-07,TTNU8446147,CMA CGM,ARTZA,Liner,0.0,15.0
2025-01-07,CGMU5298570,CMA CGM,ARTZA,Liner,0.0,15.0
2025-01-07,TTNU8374957,IOT,DOLOMIEU,Pallet,84.0,0.0
2025-01-07,TTNU8204420,IOT,DOLOMIEU,Pallet,84.0,0.0
2025-01-07,TCLU1221339,IOT,DOLOMIEU,Pallet,84.0,0.0
2025-01-10,BMOU9763540,CMA CGM,NF TUNA PEAK,Liner,0.0,15.0
2025-01-10,TCLU1134281,CMA CGM,NF TUNA PEAK,Liner,0.0,15.0
2025-01-10,BMOU9629660,CMA CGM,NF TUNA PEAK,Liner,0.0,15.0
2025-01-10,CGMU5279544,CMA CGM,NF TUNA PEAK NO. 1,Liner,0.0,15.0
2025-01-13,SZLU9828339,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-01-13,CGMU5413627,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-01-16,SEGU9394990,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-01-17,TRIU8676519,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-01-19,TXGU9007914,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-01-19,TTNU8637204,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-01-19,TEMU9214858,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-01-19,SZLU9634009,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-01-20,TTNU8261056,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-01-20,SEGU9178796,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-01-20,TEMU9876453,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-01-20,CGMU5504780,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-01-21,CXRU1251916,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-01-24,AMCU9379285,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-24,FBIU5125605,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-24,TRIU8030072,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-24,TTNU8203614,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-24,TCLU1222417,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-24,TRIU8880815,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-24,TTNU8204966,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-24,TTNU8058692,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-25,CGMU6544452,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-25,CGMU5247948,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-25,CGMU5296201,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-25,CGMU5361159,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-25,CGMU9328293,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-25,SZLU9625218,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-25,CGMU5404760,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-25,CGMU5318240,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-25,TTNU8640698,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-25,TTNU8374957,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-25,TTNU8203830,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-25,TTNU8203825,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-25,TTNU8204610,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-26,SEKU9047147,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-26,CGMU9339003,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-26,SEKU9136286,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-26,SEKU9258284,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-26,CXRU1241380,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-26,CGMU8016794,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-26,CGMU5290939,CMA CGM,DONIENE,Liner,0.0,15.0
2025-01-26,TTNU8203086,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-26,TCLU1228570,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-26,TRIU8980882,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-26,TTNU8204420,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-26,TTNU8203677,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-27,TTNU8057021,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-27,TTNU8203548,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-27,TTNU8204061,IOT,JAI ALAI,Pallet,84.0,0.0
2025-01-28,TTNU8203363,IOT,IZARO,Pallet,84.0,0.0
2025-01-28,TRIU8898265,IOT,IZARO,Pallet,84.0,0.0
2025-01-28,TRIU8030806,IOT,IZARO,Pallet,84.0,0.0
2025-01-28,TTNU8203445,IOT,IZARO,Pallet,84.0,0.0
2025-01-28,TCLU1265804,IOT,IZARO,Pallet,84.0,0.0
2025-01-28,TTNU8076079,IOT,IZARO,Pallet,84.0,0.0
2025-01-28,TTNU8203975,IOT,IZARO,Pallet,84.0,0.0
2025-01-28,TTNU8071858,IOT,IZARO,Pallet,84.0,0.0
2025-01-28,TTNU8192823,IOT,IZARO,Pallet,84.0,0.0
2025-01-29,TCLU1218470,IOT,IZARO,Pallet,84.0,0.0
2025-01-29,BMOU9712142,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-29,FBIU5075839,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-29,CAIU5538834,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-29,CGMU5187155,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-29,SEGU9648879,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-29,CXRU1512814,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-29,TTNU8112010,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-29,CGMU5370361,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-29,CXRU1635790,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-30,TTNU8192042,IOT,IZARO,Pallet,84.0,0.0
2025-01-30,TTNU8203358,IOT,IZARO,Pallet,84.0,0.0
2025-01-30,CGMU9304270,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-30,SEGU9544447,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-30,SEGU9156170,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-30,TTNU8203527,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-30,TTNU8281643,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-30,TCLU1215531,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-30,CGMU6548268,CMA CGM,PLAYA DE AZKORRI,Liner,0.0,15.0
2025-01-30,TTNU8192612,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-30,TCLU1263735,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-30,TTNU8203960,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-30,TTNU8203738,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-30,TTNU8193347,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-31,TTNU8204903,IOT,IZARO,Pallet,84.0,0.0
2025-01-31,TTNU8203342,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-31,TTNU8194786,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-31,TRIU8898310,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-31,TCLU1264583,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-31,TTNU8204478,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-31,TRIU8031103,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-31,TCLU1221914,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-31,TRIU8864476,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-31,TRIU8033045,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-01-31,TCLU1221339,IOT,PLAYA DE AZKORRI,Pallet,84.0,0.0
2025-02-05,FSCU5691603,CMA CGM,ARTZA,Liner,0.0,15.0
2025-02-05,SZLU9207692,CMA CGM,ARTZA,Liner,0.0,15.0
2025-02-05,TEMU9422424,CMA CGM,ARTZA,Liner,0.0,15.0
2025-02-05,CXRU1608855,CMA CGM,ARTZA,Liner,0.0,15.0
2025-02-05,CGMU5266320,CMA CGM,ARTZA,Liner,0.0,15.0
2025-02-05,CGMU5351654,CMA CGM,ARTZA,Liner,0.0,15.0
2025-02-05,CGMU5374900,CMA CGM,ARTZA,Liner,0.0,15.0
2025-02-05,TEMU9241703,CMA CGM,ARTZA,Liner,0.0,15.0
2025-02-05,TRIU8676951,CMA CGM,ARTZA,Liner,0.0,15.0
2025-02-05,CGMU5055159,CMA CGM,ARTZA,Liner,0.0,15.0
2025-02-07,SZLU9852361,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-07,CGMU7504665,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-07,TCLU1198856,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-07,SZLU9883085,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-07,RJCU2018634,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-07,CGMU5066153,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-08,AMCU9372085,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-08,TEMU9344804,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-08,SEGU9560582,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-08,CGMU5141468,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-09,TCLU1332498,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-09,CGMU5516878,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-09,CRSU6106038,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-09,APRU5715718,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-10,CGMU9395898,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-02-11,TCLU1312906,CMA CGM,DOLOMIEU,Liner,0.0,15.0
