vessel_client,customer,date_plugged,time_plugged,container_number,operation_type,shipping_line,plugged_status,tonnage,set_point,date_out,location,days_on_plug,plugin_price,monitoring_price,electricity_unit_price,total_electricity,total
DRENNEC,MAERSKLINE,2024-09-24,17:26:00.000000000,MWCU5329484,Full OSS,MAERSKLINE,Full,25.57,-25,2024-10-01,LML,8,25.0,30.0,70.0,560.0,615.0
DRENNEC,MAERSKLINE,2024-09-24,09:42:00.000000000,SUDU6077272,Full OSS,MAERSKLINE,Completed,10.56,-25,2024-10-01,LML,8,25.0,30.0,70.0,560.0,615.0
DRENNEC,MAERSKLINE,2024-09-24,09:47:00.000000000,SUDU6194453,Full OSS,MAERSKLINE,Completed,2.71,-25,2024-10-01,LML,8,25.0,30.0,70.0,560.0,615.0
BERNICA,SAPMER,2024-09-24,16:25:00.000000000,TCLU1113329,Stuffing and Plugin,CMA CGM,Full,24.94,-35,2024-09-27,LML,4,25.0,30.0,100.0,400.0,455.0
DRENNEC,IOT,2024-09-24,14:43:00.000000000,TRIU8011175,Stuffing and Plugin,IOT,Full,25.99,-25,2024-10-07,IOT,14,25.0,30.0,70.0,980.0,1035.0
DRENNEC,IOT,2024-09-24,16:57:00.000000000,TTNU8031834,Stuffing and Plugin,IOT,Partial,6.93,-25,2024-09-25,For Completion,1,25.0,0.0,70.0,70.0,95.0
DRENNEC,IOT,2024-09-24,14:32:00.000000000,TTNU8203363,Stuffing and Plugin,IOT,Completed,21.95,-25,2024-10-28,IOT,35,25.0,30.0,70.0,2450.0,2505.0
DRENNEC,IOT,2024-09-24,16:40:00.000000000,TTNU8204420,Stuffing and Plugin,IOT,Full,25.7,-25,2024-10-28,IOT,35,25.0,30.0,70.0,2450.0,2505.0
ISLAND CATCH,MAERSKLINE,2024-09-25,16:36:00.000000000,MNBU0202638,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,29.165,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
AMIRANTE,MAERSKLINE,2024-09-25,12:00:00.000000000,MNBU3058490,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.16,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
ISLAND CATCH,MAERSKLINE,2024-09-25,15:10:00.000000000,MNBU3484670,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.406,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
DRENNEC,MAERSKLINE,2024-09-25,15:20:00.000000000,MMAU1090235,Full OSS,MAERSKLINE,Full,26.04,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
BERNICA,MAERSKLINE,2024-09-25,17:10:00.000000000,MMAU1172689,Full OSS,MAERSKLINE,Partial,9.25,-25,2024-09-26,For Completion,1,25.0,0.0,70.0,70.0,95.0
DRENNEC,MAERSKLINE,2024-09-25,15:16:00.000000000,MMAU1265924,Full OSS,MAERSKLINE,Full,25.88,-25,2024-10-02,LML,8,25.0,30.0,70.0,560.0,615.0
DRENNEC,MAERSKLINE,2024-09-25,13:25:00.000000000,MNBU0329577,Full OSS,MAERSKLINE,Full,25.97,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
DRENNEC,MAERSKLINE,2024-09-25,17:07:00.000000000,MNBU0377370,Full OSS,MAERSKLINE,Partial,3.23,-25,2024-09-26,For Completion,1,25.0,0.0,70.0,70.0,95.0
BERNICA,MAERSKLINE,2024-09-25,15:12:00.000000000,MNBU0400947,Full OSS,MAERSKLINE,Full,26.46,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
DRENNEC,MAERSKLINE,2024-09-25,11:55:00.000000000,MNBU0494910,Full OSS,MAERSKLINE,Full,25.91,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
DRENNEC,MAERSKLINE,2024-09-25,09:40:00.000000000,MNBU3061153,Full OSS,MAERSKLINE,Full,25.95,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
DRENNEC,MAERSKLINE,2024-09-25,10:31:00.000000000,MNBU3243630,Full OSS,MAERSKLINE,Full,25.96,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
BERNICA,MAERSKLINE,2024-09-25,11:03:00.000000000,MNBU4170441,Full OSS,MAERSKLINE,Full,26.31,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
BERNICA,MAERSKLINE,2024-09-25,11:14:00.000000000,MNBU4178340,Full OSS,MAERSKLINE,Completed,4.25,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
BERNICA,MAERSKLINE,2024-09-25,13:32:00.000000000,MNBU4223840,Full OSS,MAERSKLINE,Full,26.48,-25,2024-10-02,LML,8,25.0,30.0,70.0,560.0,615.0
BERNICA,MAERSKLINE,2024-09-25,17:17:00.000000000,MNBU9130652,Full OSS,MAERSKLINE,Full,26.22,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
DRENNEC,MAERSKLINE,2024-09-25,15:14:00.000000000,MWCU6802061,Full OSS,MAERSKLINE,Full,25.96,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
DRENNEC,MAERSKLINE,2024-09-25,17:21:00.000000000,SUDU5145670,Full OSS,MAERSKLINE,Partial,17.76,-25,2024-09-26,For Completion,1,25.0,0.0,70.0,70.0,95.0
BERNICA,MAERSKLINE,2024-09-25,16:39:00.000000000,SUDU6179438,Full OSS,MAERSKLINE,Full,26.49,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
DRENNEC,MAERSKLINE,2024-09-25,17:05:00.000000000,SUDU8009615,Full OSS,MAERSKLINE,Full,25.98,-25,2024-10-01,LML,7,25.0,30.0,70.0,490.0,545.0
BERNICA,SAPMER,2024-09-25,10:59:00.000000000,CGMU5087860,Stuffing and Plugin,CMA CGM,Partial,9.9,-35,2024-09-28,For Completion,3,25.0,0.0,100.0,300.0,325.0
DRENNEC,IOT,2024-09-25,15:30:00.000000000,TTNU8031834,Stuffing and Plugin,IOT,Completed,19.06,-25,2024-10-28,IOT,34,25.0,30.0,70.0,2380.0,2435.0
DRENNEC,IOT,2024-09-25,17:19:00.000000000,TTNU8034108,Stuffing and Plugin,IOT,Partial,11.68,-25,2024-09-26,For Completion,1,25.0,0.0,70.0,70.0,95.0
ISLAND CATCH,MAERSKLINE,2024-09-26,16:37:00.000000000,MNBU4378836,CCCS Stuffing - Basic OSS,MAERSKLINE,Partial,19.69,-25,2024-09-27,For Completion,1,25.0,0.0,70.0,70.0,95.0
ISLAND CATCH,MAERSKLINE,2024-09-26,11:38:00.000000000,MNBU9107776,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.367,-25,2024-10-02,LML,7,25.0,30.0,70.0,490.0,545.0
BERNICA,MAERSKLINE,2024-09-26,15:49:00.000000000,MMAU1124593,Full OSS,MAERSKLINE,Full,26.44,-25,2024-10-02,LML,7,25.0,30.0,70.0,490.0,545.0
BERNICA,MAERSKLINE,2024-09-26,11:33:00.000000000,MMAU1172689,Full OSS,MAERSKLINE,Completed,17.3,-25,2024-10-01,LML,6,25.0,30.0,70.0,420.0,475.0
BERNICA,MAERSKLINE,2024-09-26,17:30:00.000000000,MNBU0055970,Full OSS,MAERSKLINE,Partial,12.6,-25,2024-09-27,For Completion,1,25.0,0.0,70.0,70.0,95.0
DRENNEC,MAERSKLINE,2024-09-26,10:02:00.000000000,MNBU0377370,Full OSS,MAERSKLINE,Completed,22.52,-25,2024-10-01,LML,6,25.0,30.0,70.0,420.0,475.0
DRENNEC,MAERSKLINE,2024-09-26,11:42:00.000000000,MNBU0467909,Full OSS,MAERSKLINE,Full,25.54,-25,2024-10-01,LML,6,25.0,30.0,70.0,420.0,475.0
BERNICA,MAERSKLINE,2024-09-26,16:27:00.000000000,MNBU0674038,Full OSS,MAERSKLINE,Full,26.42,-25,2024-10-02,LML,7,25.0,30.0,70.0,490.0,545.0
BERNICA,MAERSKLINE,2024-09-26,15:10:00.000000000,MNBU3750635,Full OSS,MAERSKLINE,Full,26.34,-25,2024-10-02,LML,7,25.0,30.0,70.0,490.0,545.0
BERNICA,MAERSKLINE,2024-09-26,11:50:00.000000000,MNBU4392639,Full OSS,MAERSKLINE,Full,23.79,-25,2024-10-01,LML,6,25.0,30.0,70.0,420.0,475.0
DRENNEC,MAERSKLINE,2024-09-26,09:05:00.000000000,SUDU5145670,Full OSS,MAERSKLINE,Completed,8.13,-25,2024-10-01,LML,6,25.0,30.0,70.0,420.0,475.0
DRENNEC,IOT,2024-09-26,15:12:00.000000000,TTNU8016059,Stuffing and Plugin,IOT,Full,19.57,-25,2024-10-28,IOT,33,25.0,30.0,70.0,2310.0,2365.0
DRENNEC,IOT,2024-09-26,15:10:00.000000000,TTNU8034108,Stuffing and Plugin,IOT,Completed,1.28,-25,2024-10-28,IOT,33,25.0,30.0,70.0,2310.0,2365.0
DONIENE,MAERSKLINE,2024-09-27,17:15:00.000000000,MNBU0007919,Basic OSS,MAERSKLINE,Partial,17.36,-25,2024-09-28,For Completion,1,25.0,0.0,70.0,70.0,95.0
PLAYA DE ARITZATXU,MAERSKLINE,2024-09-27,15:25:00.000000000,MNBU0121860,Basic OSS,MAERSKLINE,Full,26.86,-25,2024-10-09,LML,13,25.0,30.0,70.0,910.0,965.0
DONIENE,MAERSKLINE,2024-09-27,17:23:00.000000000,MNBU0300655,Basic OSS,MAERSKLINE,Full,27.82,-25,2024-10-02,LML,6,25.0,30.0,70.0,420.0,475.0
PLAYA DE ARITZATXU,MAERSKLINE,2024-09-27,15:03:00.000000000,MNBU3966270,Basic OSS,MAERSKLINE,Full,26.94,-25,2024-10-08,LML,12,25.0,30.0,70.0,840.0,895.0
PLAYA DE ARITZATXU,MAERSKLINE,2024-09-27,11:50:00.000000000,MNBU4181826,Basic OSS,MAERSKLINE,Full,26.93,-25,2024-10-08,LML,12,25.0,30.0,70.0,840.0,895.0
CAPE CORAL,MAERSKLINE,2024-09-27,15:07:00.000000000,MNBU4403060,Basic OSS,MAERSKLINE,Completed,8.91,-25,2024-10-02,LML,6,25.0,30.0,70.0,420.0,475.0
DONIENE,MAERSKLINE,2024-09-27,11:45:00.000000000,MNBU9155706,Basic OSS,MAERSKLINE,Full,27.75,-25,2024-10-02,LML,6,25.0,30.0,70.0,420.0,475.0
DONIENE,MAERSKLINE,2024-09-27,14:54:00.000000000,MRFU0030736,Basic OSS,MAERSKLINE,Full,27.67,-25,2024-10-02,LML,6,25.0,30.0,70.0,420.0,475.0
PLAYA DE ARITZATXU,MAERSKLINE,2024-09-27,10:50:00.000000000,SUDU8223870,Basic OSS,MAERSKLINE,Full,26.97,-25,2024-10-08,LML,12,25.0,30.0,70.0,840.0,895.0
OCEAN BASKET,MAERSKLINE,2024-09-27,11:56:00.000000000,MNBU0347950,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.41,-25,2024-10-02,LML,6,25.0,30.0,70.0,420.0,475.0
ISLAND CATCH,MAERSKLINE,2024-09-27,14:45:00.000000000,MNBU4378836,CCCS Stuffing - Basic OSS,MAERSKLINE,Completed,8.708,-25,2024-10-02,LML,6,25.0,30.0,70.0,420.0,475.0
ISLAND CATCH,MAERSKLINE,2024-09-27,15:21:00.000000000,SUDU8225933,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.964,-25,2024-10-02,LML,6,25.0,30.0,70.0,420.0,475.0
DOLOMIEU,MAERSKLINE,2024-09-27,17:52:00.000000000,MMAU1347690,Full OSS,MAERSKLINE,Partial,3.6,-25,2024-09-28,For Completion,1,25.0,0.0,70.0,70.0,95.0
DOLOMIEU,MAERSKLINE,2024-09-27,15:16:00.000000000,MNBU0055970,Full OSS,MAERSKLINE,Completed,13.92,-25,2024-10-02,LML,6,25.0,30.0,70.0,420.0,475.0
DOLOMIEU,MAERSKLINE,2024-09-27,17:05:00.000000000,MNBU3735965,Full OSS,MAERSKLINE,Full,26.46,-25,2024-10-02,LML,6,25.0,30.0,70.0,420.0,475.0
DOLOMIEU,MAERSKLINE,2024-09-27,11:40:00.000000000,MNBU4338237,Full OSS,MAERSKLINE,Full,26.47,-25,2024-10-02,LML,6,25.0,30.0,70.0,420.0,475.0
DOLOMIEU,MAERSKLINE,2024-09-27,14:58:00.000000000,MNBU9147640,Full OSS,MAERSKLINE,Full,26.48,-25,2024-10-02,LML,6,25.0,30.0,70.0,420.0,475.0
DOLOMIEU,SAPMER,2024-09-27,12:15:00.000000000,SEGU9227627,Stuffing and Plugin,CMA CGM,Full,26.24,-25,2024-10-03,LML,7,25.0,30.0,70.0,490.0,545.0
DOLOMIEU,SAPMER,2024-09-27,16:04:00.000000000,TTNU8293053,Stuffing and Plugin,CMA CGM,Partial,22.03,-25,2024-09-28,For Completion,1,25.0,0.0,70.0,70.0,95.0
DONIENE,MAERSKLINE,2024-09-28,16:43:00.000000000,MMAU1275347,Basic OSS,MAERSKLINE,Full,27.44,-25,2024-10-02,LML,5,25.0,30.0,70.0,350.0,405.0
DONIENE,MAERSKLINE,2024-09-28,10:52:00.000000000,MNBU0007919,Basic OSS,MAERSKLINE,Completed,10.42,-25,2024-10-02,LML,5,25.0,30.0,70.0,350.0,405.0
DONIENE,MAERSKLINE,2024-09-28,18:17:00.000000000,MNBU3093422,Basic OSS,MAERSKLINE,Partial,24.97,-25,2024-09-29,For Completion,1,25.0,0.0,70.0,70.0,95.0
DONIENE,MAERSKLINE,2024-09-28,15:52:00.000000000,MNBU4477741,Basic OSS,MAERSKLINE,Full,27.79,-25,2024-10-02,LML,5,25.0,30.0,70.0,350.0,405.0
DONIENE,MAERSKLINE,2024-09-28,16:20:00.000000000,SUDU8043986,Basic OSS,MAERSKLINE,Full,27.56,-25,2024-10-02,LML,5,25.0,30.0,70.0,350.0,405.0
DOLOMIEU,MAERSKLINE,2024-09-28,11:22:00.000000000,MMAU1347690,Full OSS,MAERSKLINE,Completed,22.69,-25,2024-10-02,LML,5,25.0,30.0,70.0,350.0,405.0
DOLOMIEU,MAERSKLINE,2024-09-28,16:47:00.000000000,MNBU3677956,Full OSS,MAERSKLINE,Full,26.55,-25,2024-10-02,LML,5,25.0,30.0,70.0,350.0,405.0
DOLOMIEU,MAERSKLINE,2024-09-28,15:40:00.000000000,MNBU3785441,Full OSS,MAERSKLINE,Full,26.42,-25,2024-10-02,LML,5,25.0,30.0,70.0,350.0,405.0
DOLOMIEU,MAERSKLINE,2024-09-28,16:37:00.000000000,SUDU6291746,Full OSS,MAERSKLINE,Full,26.33,-25,2024-10-02,LML,5,25.0,30.0,70.0,350.0,405.0
DOLOMIEU,MAERSKLINE,2024-09-28,17:00:00.000000000,SUDU6294344,Full OSS,MAERSKLINE,Partial,8.52,-25,2024-09-29,For Completion,1,25.0,0.0,70.0,70.0,95.0
DOLOMIEU,SAPMER,2024-09-28,16:51:00.000000000,CGMU5064994,Stuffing and Plugin,CMA CGM,Partial,17.66,-35,2024-09-30,For Completion,2,25.0,0.0,100.0,200.0,225.0
DOLOMIEU,SAPMER,2024-09-28,10:18:00.000000000,CGMU5087860,Stuffing and Plugin,CMA CGM,Completed,12.85,-35,2024-10-03,LML,6,25.0,30.0,100.0,600.0,655.0
DOLOMIEU,SAPMER,2024-09-28,15:30:00.000000000,CGMU5089457,Stuffing and Plugin,CMA CGM,Full,22.94,-35,2024-10-03,LML,6,25.0,30.0,100.0,600.0,655.0
DOLOMIEU,SAPMER,2024-09-28,17:00:00.000000000,OTPU6341073,Stuffing and Plugin,CMA CGM,Partial,21.05,-25,2024-09-29,For Completion,1,25.0,0.0,70.0,70.0,95.0
DOLOMIEU,SAPMER,2024-09-28,16:18:00.000000000,TTNU8293053,Stuffing and Plugin,CMA CGM,Completed,4.14,-25,2024-10-03,LML,6,25.0,30.0,70.0,420.0,475.0
DONIENE,MAERSKLINE,2024-09-29,14:47:00.000000000,MNBU3064300,Basic OSS,MAERSKLINE,Full,27.61,-25,2024-10-01,LML,3,25.0,30.0,70.0,210.0,265.0
DONIENE,MAERSKLINE,2024-09-29,09:17:00.000000000,MNBU3093422,Basic OSS,MAERSKLINE,Completed,2.74,-25,2024-10-01,LML,3,25.0,30.0,70.0,210.0,265.0
DONIENE,MAERSKLINE,2024-09-29,15:10:00.000000000,MNBU3579142,Basic OSS,MAERSKLINE,Full,27.72,-25,2024-10-02,LML,4,25.0,30.0,70.0,280.0,335.0
DONIENE,MAERSKLINE,2024-09-29,14:47:00.000000000,MNBU3902804,Basic OSS,MAERSKLINE,Full,27.7,-25,2024-10-01,LML,3,25.0,30.0,70.0,210.0,265.0
DOLOMIEU,MAERSKLINE,2024-09-29,15:35:00.000000000,MNBU0142349,Full OSS,MAERSKLINE,Full,26.37,-25,2024-10-01,LML,3,25.0,30.0,70.0,210.0,265.0
DOLOMIEU,MAERSKLINE,2024-09-29,15:35:00.000000000,MNBU3570947,Full OSS,MAERSKLINE,Full,26.47,-25,2024-10-01,LML,3,25.0,30.0,70.0,210.0,265.0
IZARO,MAERSKLINE,2024-09-29,14:47:00.000000000,MSFU0002551,Full OSS,MAERSKLINE,Full,24.77,-60,2024-10-01,LML,3,25.0,30.0,110.0,330.0,385.0
IZARO,MAERSKLINE,2024-09-29,14:47:00.000000000,MSFU0012673,Full OSS,MAERSKLINE,Partial,14.24,-60,2024-09-30,For Completion,1,25.0,0.0,110.0,110.0,135.0
IZARO,MAERSKLINE,2024-09-29,14:47:00.000000000,MSFU0013406,Full OSS,MAERSKLINE,Full,24.85,-60,2024-10-01,LML,3,25.0,30.0,110.0,330.0,385.0
DOLOMIEU,MAERSKLINE,2024-09-29,11:45:00.000000000,SUDU6294344,Full OSS,MAERSKLINE,Completed,17.87,-25,2024-10-01,LML,3,25.0,30.0,70.0,210.0,265.0
DOLOMIEU,MAERSKLINE,2024-09-29,16:23:00.000000000,SUDU8201931,Full OSS,MAERSKLINE,Partial,13.58,-25,2024-09-30,For Completion,1,25.0,0.0,70.0,70.0,95.0
DOLOMIEU,SAPMER,2024-09-29,16:40:00.000000000,CGMU5062121,Stuffing and Plugin,CMA CGM,Partial,1.05,-35,2024-09-30,For Completion,1,25.0,0.0,100.0,100.0,125.0
DOLOMIEU,SAPMER,2024-09-29,12:30:00.000000000,CGMU6520384,Stuffing and Plugin,CMA CGM,Partial,21.36,-25,2024-09-30,For Completion,1,25.0,0.0,70.0,70.0,95.0
DOLOMIEU,SAPMER,2024-09-29,15:53:00.000000000,CGMU7503421,Stuffing and Plugin,CMA CGM,Full,24.92,-35,2024-10-03,LML,5,25.0,30.0,100.0,500.0,555.0
DOLOMIEU,SAPMER,2024-09-29,09:40:00.000000000,OTPU6341073,Stuffing and Plugin,CMA CGM,Completed,5.73,-25,2024-10-03,LML,5,25.0,30.0,70.0,350.0,405.0
AMIRANTE,MAERSKLINE,2024-09-30,13:20:00.000000000,MNBU0594230,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.655,-25,2024-10-09,LML,10,25.0,30.0,70.0,700.0,755.0
AMIRANTE,MAERSKLINE,2024-09-30,10:13:00.000000000,MNBU4029794,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.56,-25,2024-10-08,LML,9,25.0,30.0,70.0,630.0,685.0
OCEAN BASKET,MAERSKLINE,2024-09-30,16:55:00.000000000,SUDU9310238,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.444,-25,2024-10-09,LML,10,25.0,30.0,70.0,700.0,755.0
DOLOMIEU,MAERSKLINE,2024-09-30,17:17:00.000000000,MMAU1184545,Full OSS,MAERSKLINE,Partial,14.99,-25,2024-10-07,For Completion,7,25.0,0.0,70.0,490.0,515.0
IZARO,MAERSKLINE,2024-09-30,16:22:00.000000000,MNBU0124480,Full OSS,MAERSKLINE,Full,27.18,-25,2024-10-08,LML,9,25.0,30.0,70.0,630.0,685.0
IZARO,MAERSKLINE,2024-09-30,16:32:00.000000000,MNBU3815799,Full OSS,MAERSKLINE,Full,27.12,-25,2024-10-08,LML,9,25.0,30.0,70.0,630.0,685.0
DOLOMIEU,MAERSKLINE,2024-09-30,09:58:00.000000000,MNBU4065976,Full OSS,MAERSKLINE,Full,26.55,-25,2024-10-08,LML,9,25.0,30.0,70.0,630.0,685.0
IZARO,MAERSKLINE,2024-09-30,10:17:00.000000000,MNBU4174010,Full OSS,MAERSKLINE,Full,27.28,-25,2024-10-08,LML,9,25.0,30.0,70.0,630.0,685.0
DOLOMIEU,MAERSKLINE,2024-09-30,13:30:00.000000000,MNBU9063003,Full OSS,MAERSKLINE,Full,26.46,-25,2024-10-08,LML,9,25.0,30.0,70.0,630.0,685.0
IZARO,MAERSKLINE,2024-09-30,16:45:00.000000000,MNBU9102835,Full OSS,MAERSKLINE,Full,27.29,-25,2024-10-09,LML,10,25.0,30.0,70.0,700.0,755.0
ATERPE ALAI,MAERSKLINE,2024-09-30,10:45:00.000000000,MSFU0000100,Full OSS,MAERSKLINE,Full,25.075,-60,2024-10-08,LML,9,25.0,30.0,110.0,990.0,1045.0
ATERPE ALAI,MAERSKLINE,2024-09-30,13:29:00.000000000,MSFU0002485,Full OSS,MAERSKLINE,Partial,10.46,-60,2024-10-04,For Completion,4,25.0,0.0,110.0,440.0,465.0
ATERPE ALAI,MAERSKLINE,2024-09-30,12:00:00.000000000,MSFU0012673,Full OSS,MAERSKLINE,Completed,10.765,-60,2024-10-08,LML,9,25.0,30.0,110.0,990.0,1045.0
DOLOMIEU,MAERSKLINE,2024-09-30,12:32:00.000000000,MWCU5318880,Full OSS,MAERSKLINE,Full,26.59,-25,2024-10-08,LML,9,25.0,30.0,70.0,630.0,685.0
DOLOMIEU,MAERSKLINE,2024-09-30,09:31:00.000000000,SUDU8201931,Full OSS,MAERSKLINE,Completed,12.72,-25,2024-10-08,LML,9,25.0,30.0,70.0,630.0,685.0
DOLOMIEU,SAPMER,2024-09-30,10:02:00.000000000,CGMU5062121,Stuffing and Plugin,CMA CGM,Completed,21.92,-35,2024-10-03,LML,4,25.0,30.0,100.0,400.0,455.0
DOLOMIEU,SAPMER,2024-09-30,10:52:00.000000000,CGMU5064994,Stuffing and Plugin,CMA CGM,Completed,7.21,-35,2024-10-03,LML,4,25.0,30.0,100.0,400.0,455.0
DOLOMIEU,SAPMER,2024-09-30,15:07:00.000000000,CGMU6520384,Stuffing and Plugin,CMA CGM,Completed,3.46,-25,2024-10-03,LML,4,25.0,30.0,70.0,280.0,335.0
ATERPE ALAI,IOT,2024-09-30,16:30:00.000000000,TCLU1216461,Stuffing and Plugin,IOT,Full,26.48,-25,2024-10-23,IOT,24,25.0,30.0,70.0,1680.0,1735.0
PLAYA DE AZKORRI,IOT,2024-09-30,09:05:00.000000000,TCLU1218470,Stuffing and Plugin,IOT,Full,26.66,-25,2024-10-16,IOT,17,25.0,30.0,70.0,1190.0,1245.0
DOLOMIEU,SAPMER,2024-09-30,17:20:00.000000000,TLLU1067941,Stuffing and Plugin,CMA CGM,Full,23.22,-25,2024-10-03,LML,4,25.0,30.0,70.0,280.0,335.0
ATERPE ALAI,IOT,2024-09-30,17:10:00.000000000,TRIU8030806,Stuffing and Plugin,IOT,Partial,5.21,-25,2024-10-01,For Completion,1,25.0,0.0,70.0,70.0,95.0
PLAYA DE AZKORRI,IOT,2024-09-30,16:10:00.000000000,TRIU8864476,Stuffing and Plugin,IOT,Full,26.58,-25,2024-10-16,IOT,17,25.0,30.0,70.0,1190.0,1245.0
PLAYA DE AZKORRI,IOT,2024-09-30,13:05:00.000000000,TTNU8056787,Stuffing and Plugin,IOT,Full,26.9,-25,2024-10-18,IOT,19,25.0,30.0,70.0,1330.0,1385.0
PLAYA DE AZKORRI,IOT,2024-09-30,14:02:00.000000000,TTNU8076079,Stuffing and Plugin,IOT,Full,26.63,-25,2024-10-18,IOT,19,25.0,30.0,70.0,1330.0,1385.0
ATERPE ALAI,IOT,2024-09-30,14:10:00.000000000,TTNU8202710,Stuffing and Plugin,IOT,Full,26.11,-25,2024-10-29,IOT,30,25.0,30.0,70.0,2100.0,2155.0
PLAYA DE AZKORRI,IOT,2024-09-30,10:26:00.000000000,TTNU8203960,Stuffing and Plugin,IOT,Full,26.87,-25,2024-10-16,IOT,17,25.0,30.0,70.0,1190.0,1245.0
PLAYA DE AZKORRI,IOT,2024-09-30,16:15:00.000000000,TTNU8204014,Stuffing and Plugin,IOT,Full,25.69,-25,2024-10-18,IOT,19,25.0,30.0,70.0,1330.0,1385.0
ECHEBASTAR,MAERSKLINE,2024-10-01,17:37:00.000000000,MNBU3464020,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,26.739,-25,2024-10-09,LML,9,25.0,30.0,70.0,630.0,685.0
ECHEBASTAR,MAERSKLINE,2024-10-01,15:17:00.000000000,MNBU3935644,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,27.112,-25,2024-10-09,LML,9,25.0,30.0,70.0,630.0,685.0
ECHEBASTAR,MAERSKLINE,2024-10-01,16:09:00.000000000,MNBU4190474,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,26.796,-25,2024-10-08,LML,8,25.0,30.0,70.0,560.0,615.0
ATERPE ALAI,MAERSKLINE,2024-10-01,17:08:00.000000000,MMAU1242404,Full OSS,MAERSKLINE,Partial,17.37,-25,2024-10-02,For Completion,1,25.0,0.0,70.0,70.0,95.0
ATERPE ALAI,MAERSKLINE,2024-10-01,15:45:00.000000000,MNBU0030647,Full OSS,MAERSKLINE,Full,27.31,-25,2024-10-08,LML,8,25.0,30.0,70.0,560.0,615.0
IZARO,MAERSKLINE,2024-10-01,11:54:00.000000000,MNBU0577254,Full OSS,MAERSKLINE,Full,27.22,-25,2024-10-08,LML,8,25.0,30.0,70.0,560.0,615.0
IZARO,MAERSKLINE,2024-10-01,14:18:00.000000000,MNBU0628599,Full OSS,MAERSKLINE,Full,27.42,-25,2024-10-08,LML,8,25.0,30.0,70.0,560.0,615.0
IZARO,MAERSKLINE,2024-10-01,16:56:00.000000000,MNBU3059080,Full OSS,MAERSKLINE,Partial,24.93,-25,2024-10-02,For Completion,1,25.0,0.0,70.0,70.0,95.0
ATERPE ALAI,MAERSKLINE,2024-10-01,17:07:00.000000000,MNBU3136273,Full OSS,MAERSKLINE,Partial,16.26,-25,2024-10-02,For Completion,1,25.0,0.0,70.0,70.0,95.0
ATERPE ALAI,MAERSKLINE,2024-10-01,17:05:00.000000000,MNBU3459430,Full OSS,MAERSKLINE,Partial,24.08,-25,2024-10-02,For Completion,1,25.0,0.0,70.0,70.0,95.0
IZARO,MAERSKLINE,2024-10-01,17:38:00.000000000,MNBU4385162,Full OSS,MAERSKLINE,Partial,8.53,-25,2024-10-02,For Completion,1,25.0,0.0,70.0,70.0,95.0
IZARO,MAERSKLINE,2024-10-01,16:40:00.000000000,SUDU6278343,Full OSS,MAERSKLINE,Full,27.14,-25,2024-10-08,LML,8,25.0,30.0,70.0,560.0,615.0
PLAYA DE AZKORRI,IOT,2024-10-01,13:19:00.000000000,TCLU1216899,Stuffing and Plugin,IOT,Full,27.05,-25,2024-10-15,IOT,15,25.0,30.0,70.0,1050.0,1105.0
PLAYA DE AZKORRI,IOT,2024-10-01,15:25:00.000000000,TCLU1222417,Stuffing and Plugin,IOT,Full,27.12,-25,2024-10-15,IOT,15,25.0,30.0,70.0,1050.0,1105.0
ATERPE ALAI,IOT,2024-10-01,13:02:00.000000000,TCLU1265804,Stuffing and Plugin,IOT,Full,26.33,-25,2024-10-29,IOT,29,25.0,30.0,70.0,2030.0,2085.0
ATERPE ALAI,IOT,2024-10-01,17:08:00.000000000,TRIU8030072,Stuffing and Plugin,IOT,Partial,22.61,-25,2024-10-02,For Completion,1,25.0,0.0,70.0,70.0,95.0
